Tweet ID , Tweet Retweet count , Tweet Fav count , Tweet Text , Tweet Date , Tweet Time , Tweet Sensitivity , Tweet Verified User , Tweet Followers count , Favorited , Retweeted
1068380647121570000,0,FALSE,for those interested in the awsdeepracer with intel inside  check out this video of dr matt wood @mza announcing,11/30/2018,5:46:10,FALSE,FALSE,246,FALSE,FALSE
1068382005027590000,4,FALSE,rt @taiyyib:   hacked routers under windows!! grinning facegrinning face with smiling eyesface with tears of joy infosec ethicalhacking itsecurity itsec cybersecurity ,11/30/2018,5:51:34,FALSE,FALSE,1051,FALSE,FALSE
1068382192139720000,5,FALSE,rt @taiyyibazam:   hacked routers under windows!! grinning facegrinning face with smiling eyesface with tears of joy infosec ethicalhacking itsecurity itsec cybersecuri,11/30/2018,5:52:18,FALSE,FALSE,5,FALSE,FALSE
1068382239287700000,0,FALSE,intel has accepted microsofts universal windows platform (uwp) for its latest driver package  and now the compan',11/30/2018,5:52:30,FALSE,FALSE,1144,FALSE,FALSE
1068382277393100000,4,FALSE,rt @taiyyib:   hacked routers under windows!! grinning facegrinning face with smiling eyesface with tears of joy infosec ethicalhacking itsecurity itsec cybersecurity ,11/30/2018,5:52:39,FALSE,FALSE,5,FALSE,FALSE
1068382353918060000,4,FALSE,rt @taiyyib:   hacked routers under windows!! grinning facegrinning face with smiling eyesface with tears of joy infosec ethicalhacking itsecurity itsec cybersecurity ,11/30/2018,5:52:57,FALSE,FALSE,22196,FALSE,FALSE
1068384689503660000,0,FALSE,intel has accepted microsofts universal windows platform (uwp) for its latest driver package  and now the compan',11/30/2018,6:02:14,FALSE,FALSE,395,FALSE,FALSE
1068384786824220000,5,FALSE,rt @taiyyibazam:   hacked routers under windows!! grinning facegrinning face with smiling eyesface with tears of joy infosec ethicalhacking itsecurity itsec cybersecuri,11/30/2018,6:02:37,FALSE,FALSE,117,FALSE,FALSE
1068384872324980000,5,FALSE,rt @taiyyibazam:   hacked routers under windows!! grinning facegrinning face with smiling eyesface with tears of joy infosec ethicalhacking itsecurity itsec cybersecuri,11/30/2018,6:02:57,FALSE,FALSE,22196,FALSE,FALSE
1068384877039540000,4,FALSE,rt @taiyyib:   hacked routers under windows!! grinning facegrinning face with smiling eyesface with tears of joy infosec ethicalhacking itsecurity itsec cybersecurity ,11/30/2018,6:02:58,FALSE,FALSE,117,FALSE,FALSE
1068386134525380000,0,FALSE,sigint fiveguys intel @louisemensch @truefactsstated @jacobawohl  @cernovich @benshapiro  @charliekirk  @tpusa,11/30/2018,6:07:58,None,FALSE,970,FALSE,FALSE
1068386977618280000,5,FALSE,rt @taiyyibazam:   hacked routers under windows!! grinning facegrinning face with smiling eyesface with tears of joy infosec ethicalhacking itsecurity itsec cybersecuri,11/30/2018,6:11:19,FALSE,FALSE,764,FALSE,FALSE
1068387306107580000,0,FALSE,@franklinfoer whats your take on intel's ambient world? intel ambientworld',11/30/2018,6:12:38,None,FALSE,57,FALSE,FALSE
1068387367604510000,0,FALSE,@dktechamb whats your take on intel's ambient world? intel ambientworld',11/30/2018,6:12:52,None,FALSE,57,FALSE,FALSE
1068387611574780000,5,FALSE,rt @taiyyibazam:   hacked routers under windows!! grinning facegrinning face with smiling eyesface with tears of joy infosec ethicalhacking itsecurity itsec cybersecuri,11/30/2018,6:13:50,FALSE,FALSE,1733,FALSE,FALSE
1068428823476280000,8,FALSE,rt @surgicaltheater: day  at the forbes healthcare summit attendees experiencing precision virtual reality forbeshealth intel surgical,11/30/2018,8:57:36,None,FALSE,4466,FALSE,FALSE
1068428893411930000,0,FALSE,wall street slips as tech slumps systemscriptsbizrepg  minutes treasuryyield,11/30/2018,8:57:53,FALSE,FALSE,1644,FALSE,FALSE
1068434985575560000,0,FALSE,intel hosting architecture day ' on december  i would have had a good laugh if it was being held on the ',11/30/2018,9:22:05,None,FALSE,540,FALSE,FALSE
1068435966388510000,0,FALSE,intel looks for salvation in gnu/linux  gnu linux intel,11/30/2018,9:25:59,FALSE,FALSE,7700,FALSE,FALSE
1068437158380350000,0,FALSE,intel wins patent for energy-efficient bitcoin mining ,11/30/2018,9:30:43,FALSE,FALSE,36,FALSE,FALSE
1068437542314230000,0,FALSE,intel wins patent for energy-efficient bitcoin mining intel btc bitcoin mining crypto,11/30/2018,9:32:15,FALSE,FALSE,10,FALSE,FALSE
1068438004723820000,0,FALSE,very low budget gaming pc    thepclab asus motherboard intel cpu kingston ram thermaltake psu gigabyte,11/30/2018,9:34:05,FALSE,FALSE,58,FALSE,FALSE
1068438198496430000,0,FALSE,intel wins patent for energy-efficient bitcoin mining from coindesk - bitcoinmining businessnews coindesk,11/30/2018,9:34:51,FALSE,FALSE,1519,FALSE,FALSE
1068440641154220000,0,FALSE,@realtimecrypto intel hardwiring these parameters would lower the number of computations required  it says  estima,11/30/2018,9:44:34,None,FALSE,444,FALSE,FALSE
1068443030640840000,2,FALSE,rt @digitalstormpc: dont forget to pick up blackops with your purchase of a digitalstormpc and an intel core i  i  or i processor',11/30/2018,9:54:03,None,FALSE,8,FALSE,FALSE
1068446467877200000,2,FALSE,rt @ceotechi: microsoft surface pro tablet  intel core i-u  ram  gb   gb  grigio + cover tastiera nera [layout italia] @microso,11/30/2018,10:07:43,None,FALSE,631,FALSE,FALSE
1068446798753260000,1,FALSE,intel wins patent for energy-efficient bitcoin mining  instablockchain instacrypto instanews ico altcoin,11/30/2018,10:09:02,FALSE,FALSE,4763,FALSE,FALSE
1068447332990180000,1,FALSE,rt @coincapsai: intel wins patent for energy-efficient bitcoin mining  instablockchain instacrypto instanews ico altcoin smartc,11/30/2018,10:11:09,FALSE,FALSE,758,FALSE,FALSE
1068447904938040000,0,FALSE,intel patent could make bitcoin mining more efficient technology,11/30/2018,10:13:25,FALSE,FALSE,770,FALSE,FALSE
