Tweet ID , Tweet Retweet count , Tweet Fav count , Tweet Text , Tweet Date , Tweet Time , Tweet Sensitivity , Tweet Verified User , Tweet Followers count , Favorited , Retweeted
1067276176257940000,0,FALSE,help a brotha out!  destiny giveaway streamer twitch gamer gaming twitchstreamer,11/27/2018,4:37:24,FALSE,FALSE,275,FALSE,FALSE
1067477297425300000,0,FALSE,destiny : season of the forge begins  new black armory details emerge activisionblizzard destiny:forsaken ps,11/27/2018,17:56:35,FALSE,FALSE,7395,FALSE,FALSE
1067594196310260000,1,FALSE,activision blizzard  inc:  (+%) $atvi activisionblizzard sentiment stock analysis bigdata,11/28/2018,1:41:05,FALSE,FALSE,833,FALSE,FALSE
1067620892979580000,1,FALSE,rt @stockfluence: activision blizzard  inc:  (+%) $atvi activisionblizzard sentiment stock analysis big,11/28/2018,3:27:10,FALSE,FALSE,3556,FALSE,FALSE
1067637016727330000,1,FALSE,follow us!!  destiny giveaway streamer twitch gamer gaming twitchstreamer,11/28/2018,4:31:15,FALSE,FALSE,274,FALSE,FALSE
1067637419586000000,1,FALSE,rt @nerdvengeance: follow us!!  destiny giveaway streamer twitch gamer gaming twitchstreamer gaminglife s,11/28/2018,4:32:51,FALSE,FALSE,1759,FALSE,FALSE
1067704986220470000,0,FALSE,destiny : black armory - new exotic weapons and last word rumours activisionblizzard blackarmory destiny ps,11/28/2018,9:01:20,FALSE,FALSE,7395,FALSE,FALSE
1067762880903200000,0,FALSE,destiny : potential story spoiler leaked in black armory cutscene activisionblizzard destiny:forsaken cutscene,11/28/2018,12:51:23,FALSE,FALSE,7394,FALSE,FALSE
1068001276296860000,3,FALSE,lets do this!  destiny giveaway streamer twitch gamer gaming twitchstreamer',11/29/2018,4:38:41,FALSE,FALSE,275,FALSE,FALSE
1068001519717570000,3,FALSE,rt @nerdvengeance: lets do this!  destiny giveaway streamer twitch gamer gaming twitchstreamer gaminglife',11/29/2018,4:39:39,FALSE,FALSE,4343,FALSE,FALSE
1068002503260870000,3,FALSE,rt @nerdvengeance: lets do this!  destiny giveaway streamer twitch gamer gaming twitchstreamer gaminglife',11/29/2018,4:43:33,FALSE,FALSE,182,FALSE,FALSE
1068132294676940000,0,FALSE,seeing both fallout  and battlefield v on major sales only a few weeks after release = keep voting with your wall,11/29/2018,13:19:18,None,FALSE,415,FALSE,FALSE
1068365020629810000,3,FALSE,hello  destiny giveaway streamer twitch gamer gaming twitchstreamer gaminglife,11/30/2018,4:44:04,FALSE,FALSE,275,FALSE,FALSE
1068365665759720000,3,FALSE,rt @nerdvengeance: hello  destiny giveaway streamer twitch gamer gaming twitchstreamer gaminglife supp,11/30/2018,4:46:38,FALSE,FALSE,1587,FALSE,FALSE
1068366645071090000,3,FALSE,rt @nerdvengeance: hello  destiny giveaway streamer twitch gamer gaming twitchstreamer gaminglife supp,11/30/2018,4:50:32,FALSE,FALSE,1971,FALSE,FALSE
1068453658163960000,0,FALSE,destiny : forsaken scourge of the past raid launch times  update   new power caps detailed activisionblizzard,11/30/2018,10:36:17,FALSE,FALSE,7394,FALSE,FALSE
1068471329421050000,0,FALSE,destiny : no faction rallies or trials in season of the forge activisionblizzard trialsofthenine factionrallies,11/30/2018,11:46:30,FALSE,FALSE,7394,FALSE,FALSE
1068577352597280000,0,FALSE,blizzard is working on multiple diablo projects  announcement teased for  activisionblizzard diablo,11/30/2018,18:47:48,FALSE,FALSE,4409,FALSE,FALSE
1068609509164280000,0,FALSE,gamestop shares plunge after slashing full year forecast activisionblizzard  analysts  $atvi  bethesdasoftworks ,11/30/2018,20:55:35,FALSE,FALSE,52941,FALSE,FALSE
1069184403849570000,0,FALSE,@bungie is changing up how theyre releasing thing for destiny  in their  roadmap!',12/2/2018,11:00:01,FALSE,FALSE,135,FALSE,FALSE
1069589925517940000,0,FALSE,destiny : forsaken - how to complete the arcadian chord bounty activisionblizzard destiny:forsaken tangledshore,12/3/2018,13:51:24,FALSE,FALSE,7412,FALSE,FALSE
1069607520790960000,0,FALSE,destiny : black armory - how to get the season  nightshade pulse rifle activisionblizzard dangerafterdark ps,12/3/2018,15:01:19,FALSE,FALSE,7412,FALSE,FALSE
1069651649713460000,0,FALSE,overwatch league lands major merchandise deal with fanatics activisionblizzard overwatchleague mechandise gear,12/3/2018,17:56:41,FALSE,FALSE,7412,FALSE,FALSE
1069810573192370000,1,FALSE,join in!   destiny giveaway streamer twitch gamer gaming twitchstreamer gaminglife,12/4/2018,4:28:11,FALSE,FALSE,275,FALSE,FALSE
1069880584359400000,0,FALSE,destiny : black armory - first look at forges and new exotics in gameplay video activisionblizzard blackarmory,12/4/2018,9:06:23,FALSE,FALSE,7427,FALSE,FALSE
1070024025148010000,0,FALSE,overwatchs winter wonderland event returns next week activisionblizzard sciencefiction singleplayer blockbuster',12/4/2018,18:36:22,FALSE,FALSE,7427,FALSE,FALSE
1070178834807430000,0,FALSE,@diablo @jimsterling @yongyea   hilarious activisionblizzard giveaway face with tears of joy,12/5/2018,4:51:31,None,FALSE,34,FALSE,FALSE
1070236727380330000,0,FALSE,destiny : black armory - how to get the mysterious box exotic quest item activisionblizzard mysteriousbox guides,12/5/2018,8:41:34,FALSE,FALSE,7440,FALSE,FALSE
1070242955225510000,0,FALSE,crash team racing remaster getting unveiled at the game awards this week - report activisionblizzard blockbuster,12/5/2018,9:06:19,FALSE,FALSE,7440,FALSE,FALSE
1070315975625460000,0,FALSE,black ops  blackout: treyarch is teasing the first major change to the map callofdutyblackops activisionblizzard,12/5/2018,13:56:28,FALSE,FALSE,7440,FALSE,FALSE
1070439977350290000,0,FALSE,thanks to our activisionblizzard consumer products group for creating a  merchandise showroom to share with em,12/5/2018,22:09:13,FALSE,FALSE,1214,FALSE,FALSE
1070530219642110000,1,FALSE,rt @gothamlord: so starting today i will not be purchasing anything that comes from (but not limited to) the following publishers and by de,12/6/2018,4:07:48,None,FALSE,4,FALSE,FALSE
1070539269096290000,0,FALSE,say cheese!  destiny giveaway streamer twitch gamer gaming twitchstreamer,12/6/2018,4:43:46,FALSE,FALSE,274,FALSE,FALSE
1070636827042660000,0,FALSE,bungie makes lost forges in destiny  black armory slightly more accessible activisionblizzard destiny:forsaken,12/6/2018,11:11:25,FALSE,FALSE,7457,FALSE,FALSE
1070693302486360000,0,FALSE,$atvi to keep an eye on activisionblizzard,12/6/2018,14:55:50,FALSE,FALSE,31,FALSE,FALSE
1070722447219930000,0,FALSE,destiny : black armory - how to raise your power level to  activisionblizzard blackarmory destiny xboxone,12/6/2018,16:51:39,FALSE,FALSE,7457,FALSE,FALSE
