Tweet ID , Tweet Retweet count , Tweet Fav count , Tweet Text , Tweet Date , Tweet Time , Tweet Sensitivity , Tweet Verified User , Tweet Followers count , Favorited , Retweeted
1068679017572770000,30,FALSE,rt @starkwildwolf: brandon stark   | wild wolf  | heir to the north  | marvell     retweet,12/1/2018,1:31:47,FALSE,FALSE,415,FALSE,FALSE
1069246579159300000,0,FALSE,take that netflix  daredevil mattmurdock charliecox manwithoutfear daredevilnetflix netflixdaredevil,12/2/2018,15:07:04,FALSE,FALSE,465,FALSE,FALSE
1069645714727330000,0,FALSE,knowing marvel  i think the captainmarveltrailer will expand a bit on the teaser without giving away too much but,12/3/2018,17:33:06,None,FALSE,15046,FALSE,FALSE
1069663338580320000,0,FALSE,interesting marvell,12/3/2018,18:43:07,FALSE,FALSE,585,FALSE,FALSE
1069750687054090000,12,FALSE,rt @exaestas: >>  robb stark       * marvell     * mirrored literacy     * ships w/ chem     * of @ofstarfirerpg  rt,12/4/2018,0:30:13,FALSE,FALSE,99,FALSE,FALSE
1069750990142860000,12,FALSE,rt @exaestas: >>  robb stark       * marvell     * mirrored literacy     * ships w/ chem     * of @ofstarfirerpg  rt,12/4/2018,0:31:25,FALSE,FALSE,50,FALSE,FALSE
1069755158681280000,12,FALSE,rt @exaestas: >>  robb stark       * marvell     * mirrored literacy     * ships w/ chem     * of @ofstarfirerpg  rt,12/4/2018,0:47:59,FALSE,FALSE,101,FALSE,FALSE
1069761322097740000,33,FALSE,rt @starkwildwolf: brandon stark   | wild wolf  | heir to the north  | marvell     retweet,12/4/2018,1:12:29,FALSE,FALSE,82,FALSE,FALSE
1069761635190030000,12,FALSE,rt @exaestas: >>  robb stark       * marvell     * mirrored literacy     * ships w/ chem     * of @ofstarfirerpg  rt,12/4/2018,1:13:43,FALSE,FALSE,82,FALSE,FALSE
1069776975882080000,33,FALSE,rt @starkwildwolf: brandon stark   | wild wolf  | heir to the north  | marvell     retweet,12/4/2018,2:14:41,FALSE,FALSE,53,FALSE,FALSE
1069803809310870000,0,FALSE,we bow down to @brielarsons captain marvel captainmarvel marvell marvel mcu caroldanvers brielarson judelaw',12/4/2018,4:01:18,FALSE,FALSE,729,FALSE,FALSE
1069804226568740000,33,FALSE,rt @starkwildwolf: brandon stark   | wild wolf  | heir to the north  | marvell     retweet,12/4/2018,4:02:58,FALSE,FALSE,239,FALSE,FALSE
1069804329513770000,26,FALSE,rt @charmevaillant: >>  kit      * marvell     * prince charming      * mirrored literacy     * ships w/ chem     * cinderella | disney au,12/4/2018,4:03:22,None,FALSE,239,FALSE,FALSE
1069814812773920000,0,FALSE,the second captainmarvel trailer was a lot of fun i never thought id see the mohawkcaroldanvers skrull',12/4/2018,4:45:02,FALSE,FALSE,1075,FALSE,FALSE
