MSFT,Microsoft Corporation,12312017,Microsoft  Google find fresh flaw in chips  but risk is low ,Cyber security researchers have found a new security flaw that affects a broad swath of modern computing chips and is related to the Spectre and Meltdown chip flaws that emerged in January.,topStory
MSFT,Microsoft Corporation,12312017,Microsoft  Google find fresh flaw in chips  but risk is low ,May 21 Cyber security researchers have found a new security flaw that affects a broad swath of modern computing chips and is related to the Spectre and Meltdown chip flaws that emerged in January.,normal
TSLA,Tesla Inc ,12312017,Tesla Model 3 fails to get Consumer Reports nod due to 'big flaws' ,Influential U.S. magazine Consumer Reports will not recommend Tesla Inc's  Model 3 sedan  saying on Monday it braked slower than a full-sized pickup truck  taking the shine off a day of gains for shares in Elon Musk's electric car company. | Video ,topStory
TSLA,Tesla Inc ,12312017,UPDATE 3-Tesla Model 3 fails to get Consumer Reports nod due to 'big flaws' ,May 21 Influential U.S. magazine Consumer Reports will not recommend Tesla Inc's Model 3 sedan  saying on Monday it braked slower than a full-sized pickup truck  taking the shine off a day of gains for shares in Elon Musk's electric car company.,normal
TSLA,Tesla Inc ,12312017,BRIEF-Consumer Reports Says Tesla Model 3 Falls Short Of A CR Recommendation ,* CONSUMER REPORTS SAYS TESLA MODEL 3 FALLS SHORT OF A CR RECOMMENDATION,normal
TSLA,Tesla Inc ,12312017,Tesla's Model 3 review falls short of Consumer Reports endorsement ,Consumer Reports on Monday said that flaws with Tesla Inc's  Model 3 sedan prevented it from earning its recommendation.,normal
TSLA,Tesla Inc ,12312017,BRIEF-Tesla Issues Response To Consumer Reports' Model 3 Review ,* TESLA  IN RESPONSE TO CONSUMER REPORTS  SAYS CO'S TESTING FOUND BRAKING DISTANCES WITH AVERAGE OF 133 FEET WHEN CONDUCTING 60-0 MPH STOPS USING 18” MICHELIN ALL SEASON TIRE,normal
TSLA,Tesla Inc ,12312017,Tesla's Model 3 review falls short of Consumer Reports endorsement ,May 21 Consumer Reports on Monday said that flaws with Tesla Inc's Model 3 sedan prevented it from earning its recommendation.,normal
TSLA,Tesla Inc ,12312017,Model 3 price hype helps Tesla shares bounce ,May 21 Shares in Tesla Inc jumped more than 4 percent on Monday as investors were encouraged by the company's placing a $78 000 price tag on the fully-loaded version of its Model 3 sedan.,normal
TSLA,Tesla Inc ,12312017,RPT-UPDATE 1-ISS sides against two Tesla directors  backs split of Musk's roles ,BOSTON  May 19 Proxy adviser Institutional Shareholder Services (ISS) recommended on Friday that investors vote against Tesla Inc directors Antonio Gracias and James Murdoch  increasing pressure on the car maker over their roles on its board.,normal
INTC,Intel Corporation,12312017,BRIEF-Micron  Intel Announce Production And Shipment Of A 4bits/Cell 3D NAND Technology ,* MICRON AND INTEL EXTEND THEIR LEADERSHIP IN 3D NAND FLASH MEMORY,topStory
QCOM,QUALCOMM Incorporated,12312017,BRIEF-Qualcomm Inc Files For Potential Mixed Shelf Offering; Size Not Disclosed ,* QUALCOMM INC FILES FOR POTENTIAL MIXED SHELF OFFERING; SIZE NOT DISCLOSED- SEC FILING Source text - (https://bit.ly/2KIT8Tv) Further company coverage:,topStory
QCOM,QUALCOMM Incorporated,12312017,BRIEF-Qualcomm Announces Private Exchange Offers For Four Series Of Notes Open To Certain Investors ,* QUALCOMM ANNOUNCES PRIVATE EXCHANGE OFFERS FOR FOUR SERIES OF NOTES OPEN TO CERTAIN INVESTORS,normal
QCOM,QUALCOMM Incorporated,12312017,BRIEF-Qualcomm To Commence Cash Offers To Repurchase Four Series Of Its Outstanding Notes Totaling $4 Bln ,* QUALCOMM ANNOUNCES CASH OFFERS FOR FOUR SERIES OF NOTES OPEN TO RETAIL HOLDERS ONLY,normal
QCOM,QUALCOMM Incorporated,12312017,BRIEF-Qualcomm And Facebook To Bring Internet Connectivity To Urban Areas ,* QUALCOMM AND FACEBOOK TO BRING HIGH-SPEED INTERNET CONNECTIVITY OVER 60GHZ TO URBAN AREAS,normal
