TSLA,Tesla Inc ,12312017,BRIEF-Tesla's Musk Says Co To Enable Orders End Of Next Week For Dual Motor AWD & Performance ,* TESLA'S MUSK SAYS CO TO ENABLE ORDERS END OF NEXT WEEK FOR DUAL MOTOR AWD & PERFORMANCE  STARTING PRODUCTION IN JULY; AIR SUSPENSION PROBABLY NEXT YEAR - TWEET Further company coverage:,topStory
TSLA,Tesla Inc ,12312017,U.S. safety agency reviewing fatal Tesla crash in Florida ,WASHINGTON The U.S. National Highway Traffic Safety Administration (NHTSA) said Thursday it was reviewing a Florida crash of a Tesla Inc vehicle earlier this week that killed two teenagers.,normal
TSLA,Tesla Inc ,12312017,BRIEF-Tesla CEO Musk Says Planning To Launch Tesla In Turkey Later This Year - Tweet ,* TESLA INC CEO ELON MUSK SAYS PLANNING TO LAUNCH TESLA IN TURKEY LATER THIS YEAR - TWEET Further company coverage:,normal
NVDA,NVIDIA Corporation,12312017,Crypto concerns push Nvidia shares lower ,Shares of Nvidia Corp  fell 2 percent on Friday as investors worried that a short-term surge in demand for graphics chips from cryptocurrency miners may be undermining its core business with computer gamers.,topStory
NVDA,NVIDIA Corporation,12312017,US STOCKS-Wall Street mixed as investors eye healthcare ,* Dow up 0.17 pct  S&P up 0.02 pct  Nasdaq down 0.25 pct (Updates to afternoon),normal
NVDA,NVIDIA Corporation,12312017,Chipmaker Nvidia sees fewer crypto miners  more gamers in future ,Too many cryptocurrency clients and fewer cloud computing orders than expected underwhelmed Nvidia Corp  investors on Thursday  although the graphics chip maker said a supply shortage that hit its core video game audience had eased.,normal
NVDA,NVIDIA Corporation,12312017,UPDATE 5-Chipmaker Nvidia sees fewer crypto miners  more gamers in future ,May 11 Too many cryptocurrency clients and fewer cloud computing orders than expected underwhelmed Nvidia Corp investors on Thursday  although the graphics chip maker said a supply shortage that hit its core video game audience had eased.,normal
NVDA,NVIDIA Corporation,12312017,US STOCKS-Wall St little changed as tech rally stalls ,* Dow up 0.19 pct  S&P up 0.03 pct  Nasdaq down 0.24 pct (Updates to early afternoon),normal
NVDA,NVIDIA Corporation,12312017,US STOCKS-S&P  Dow edge higher on healthcare gains  tech drags ,* Indexes: Dow up 0.32 pct  S&P up 0.11 pct  Nasdaq off 0.19 pct (Updates to open),normal
NVDA,NVIDIA Corporation,12312017,US STOCKS SNAPSHOT-Wall St opens little changed  tech drags ,May 11 Wall Street indexes opened little changed on Friday as losses in Symantec and Nvidia offset gains in healthcare and telecom sectors.,normal
NVDA,NVIDIA Corporation,12312017,US STOCKS-Futures higher; healthcare  tech stocks in focus ,May 11 U.S. stock index futures edged higher on Friday  setting up Wall Street to build on a week-long rally  but focus will be on technology and healthcare stocks after tepid results from Nvidia and President Donald Trump's renewed focus on drug pricing.,normal
QCOM,QUALCOMM Incorporated,12312017,BRIEF-Qualcomm Extends Cash Tender Offer For All Outstanding Shares Of NXP ,* QUALCOMM EXTENDS CASH TENDER OFFER FOR ALL OUTSTANDING SHARES OF NXP,topStory
