MSFT,Microsoft Corporation,05272018,Volkswagen partners with Microsoft in cloud push ,German automaker Volkswagen AG  will use Microsoft Corp's Azure cloud platform to provide all future digital services and mobility offerings across its entire fleet  the companies said on Friday.,topStory
MSFT,Microsoft Corporation,05272018,Volkswagen partners with Microsoft in cloud push ,Sept 28 German automaker Volkswagen AG will use Microsoft Corp's Azure cloud platform to provide all future digital services and mobility offerings across its entire fleet  the companies said on Friday.,normal
MSFT,Microsoft Corporation,05272018,EU mergers and takeovers (Sept 28) ,BRUSSELS  Sept 28 The following are mergers under review by the European Commission and a brief guide to the EU merger process:,normal
MSFT,Microsoft Corporation,05272018,FOCUS-E.ON targets innovations for smart energy future ,FRANKFURT  Sept 28 Germany's biggest power supplier E.ON wants smart homes to be smart business in a world of decentralised  low-carbon energy markets.,normal
TSLA,Tesla Inc ,05272018,Tesla's Musk may settle SEC lawsuit but ready for fight: sources ,Tesla Inc's  Elon Musk could settle with U.S. regulators who have sued to remove him from the electric carmaker's leadership  but he is prepared to fight the securities fraud lawsuit against him in court  sources said on Friday as shares plunged about 14 percent. | Video ,topStory
TSLA,Tesla Inc ,05272018,UPDATE 6-Tesla's Musk may settle SEC lawsuit but ready for fight -sources ,* Shares fall 14 pct  wiping $7 bln off company value (Adds Wall Street Journal report on Musk thinking he had verbal deal with Saudis),normal
TSLA,Tesla Inc ,05272018,CORRECTED-UPDATE 4-Tesla shares sink on SEC lawsuit  sources say Musk could settle ,* Musk refuses to relinquish leadership for settling with SEC,normal
TSLA,Tesla Inc ,05272018,Cost to insure Tesla debt spikes to record high ,NEW YORK The cost to insure debt holdings in electric carmaker Tesla Inc  rose to its highest-ever level on Friday as the bond market reflected growing worries about a default  following the news that Chief Executive Elon Musk had been accused of fraud by federal regulators.,normal
TSLA,Tesla Inc ,05272018,UPDATE 2-Cost to insure Tesla debt spikes to record high ,NEW YORK  Sept 28 The cost to insure debt holdings in electric carmaker Tesla Inc rose to its highest-ever level on Friday as the bond market reflected growing worries about a default  following the news that Chief Executive Elon Musk had been accused of fraud by federal regulators.,normal
TSLA,Tesla Inc ,05272018,Musk would not give up chairman role to settle SEC lawsuit: CNBC ,Tesla Inc  Chief Executive Officer Elon Musk refused to pay a nominal fine and give up the role of chairman for two years as part of a settlement with the U.S. Securities and Exchange Commission  CNBC reported on Friday  citing sources.,normal
TSLA,Tesla Inc ,05272018,UPDATE 1-Musk would not give up chairman role to settle SEC lawsuit- CNBC ,Sept 28 Tesla Inc Chief Executive Officer Elon Musk refused to pay a nominal fine and give up the role of chairman for two years as part of a settlement with the U.S. Securities and Exchange Commission  CNBC reported https://www.cnbc.com/2018/09/28/teslas-musk-pulled-plug-on-settlement-with-sec-at-last-minute.html on Friday  citing sources.,normal
TSLA,Tesla Inc ,05272018,Musk rejected SEC offer of fine  giving up chairman role - CNBC ,Sept 28 Tesla Inc's Elon Musk refused to pay a nominal fine and give up the role of chairman for two years as part of a settlement with the U.S. Securities and Exchange Commission  CNBC reported https://www.cnbc.com/2018/09/28/teslas-musk-pulled-plug-on-settlement-with-sec-at-last-minute.html on Friday  citing sources.,normal
TSLA,Tesla Inc ,05272018,CORRECTED-US STOCKS-Futures dip as Italy's deficit woes weigh ,Sept 28 U.S. stock index futures dipped on Friday  the last trading day of the third quarter  on worries over Italy's proposed budget  with investors awaiting details on a trade deal between the United States and Mexico.,normal
TSLA,Tesla Inc ,05272018,SEC lawsuit sends Tesla shares tumbling ,Sept 28 Shares of Tesla Inc dived 11 percent in early trading on Friday after U.S. regulators accused Chief Executive Elon Musk of fraud and sought to remove him from his role in charge of the electric car company.,normal
INTC,Intel Corporation,05272018,U.S. trade judge declines to block iPhone imports ,A U.S. trade judge on Friday declined to block the importation of Apple Inc  iPhones with chips from Intel Corp   handing a major defeat to Qualcomm Inc  in its high-stakes legal dispute with the iPhone maker.,topStory
INTC,Intel Corporation,05272018,UPDATE 4-U.S. trade judge declines to block iPhone imports ,Sept 28 A U.S. trade judge on Friday declined to block the importation of Apple Inc iPhones with chips from Intel Corp  handing a major defeat to Qualcomm Inc in its high-stakes legal dispute with the iPhone maker.,normal
INTC,Intel Corporation,05272018,Facebook's slide stalls Intel-led advance on Wall Street ,Wall Street ended flat on Friday as gains by Intel  real estate companies and utilities offset a drop in Facebook after the social media network disclosed a security breach. | Video ,normal
INTC,Intel Corporation,05272018,US STOCKS-Facebook's slide stalls Intel-led advance on Wall Street ,* Dow +0.07 pct  S&P 500 flat  Nasdaq +0.05 pct (Adds investor comment  adds detail on stock moves),normal
INTC,Intel Corporation,05272018,US STOCKS SNAPSHOT-Wall St ends near flat but Intel  utilities gain ,NEW YORK  Sept 28 Wall Street ended flat on Friday as gains led by Intel  real estate companies and utilities were offset by Facebook after the social network disclosed a security breach.,normal
INTC,Intel Corporation,05272018,Intel says has adequate chips to meet targets amid supply crunch ,Chipmaker Intel Corp said on Friday it had enough supplies to meet annual revenue targets and was boosting PC chip output  allaying fears that rival Advanced Micro Devices Inc was eating into its market share due to supply constraints.,normal
INTC,Intel Corporation,05272018,UPDATE 2-Intel says has adequate chips to meet targets amid supply crunch ,Sept 28 Chipmaker Intel Corp said on Friday it had enough supplies to meet annual revenue targets and was boosting PC chip output  allaying fears that rival Advanced Micro Devices Inc was eating into its market share due to supply constraints.,normal
INTC,Intel Corporation,05272018,US STOCKS-Intel  health stocks pull Wall St out of slide ,* S&P  Dow set to post best Q3 performance since 2010 (Changes comment  adds details  updates prices),normal
INTC,Intel Corporation,05272018,Intel says has enough PC chip supply to meet revenue targets ,Sept 28 Intel Corp has enough supplies of semiconductors required to meet its full-year revenue targets and is prioritizing the production of chips used in personal computers  the chipmaker said on Friday.,normal
QCOM,QUALCOMM Incorporated,05272018,U.S. trade judge declines to block iPhone imports ,A U.S. trade judge on Friday declined to block the importation of Apple Inc  iPhones with chips from Intel Corp   handing a major defeat to Qualcomm Inc  in its high-stakes legal dispute with the iPhone maker.,topStory
QCOM,QUALCOMM Incorporated,05272018,UPDATE 4-U.S. trade judge declines to block iPhone imports ,Sept 28 A U.S. trade judge on Friday declined to block the importation of Apple Inc iPhones with chips from Intel Corp  handing a major defeat to Qualcomm Inc in its high-stakes legal dispute with the iPhone maker.,normal
QCOM,QUALCOMM Incorporated,05272018,Global M&A volume drops in third-quarter as trade tensions loom ,NEW YORK/LONDON Global mergers and acquisitions dropped to $783 billion in the third quarter  down 35 percent from the prior quarter  as the escalating trade dispute between the United States and China cast a shadow on the financial and regulatory prospects of some deals.,normal
QCOM,QUALCOMM Incorporated,05272018,UPDATE 2-Global M&A volume drops in 3rd quarter as trade tensions loom ,NEW YORK/LONDON  Sept 28 Global mergers and acquisitions dropped to $783 billion in the third quarter  down 35 percent from the prior quarter  as the escalating trade dispute between the United States and China cast a shadow on the financial and regulatory prospects of some deals.,normal
QCOM,QUALCOMM Incorporated,05272018,Global M&A volume flattens in Q3 as trade tensions loom ,NEW YORK/LONDON  Sept 27 Global mergers and acquisitions dropped to $783 billion in the third quarter  down 35 percent from the prior quarter  as the escalating trade dispute between the United States and China cast a shadow on the financial and regulatory prospects of some deals.,normal
