MSFT,Microsoft Corporation,12312017,Microsoft's Windows head to leave company amid reorganization ,Microsoft Corp on Thursday said Terry Myerson  executive vice president of its Windows and devices business  will be leaving the company amid a major management reshuffle that increases the company's focus on its cloud products.,topStory
MSFT,Microsoft Corporation,12312017,REFILE-Microsoft's veteran Windows head Terry Myerson to leave company ,March 29 Microsoft Corp on Thursday said Terry Myerson  executive vice president of its Windows and devices business  will be leaving the company amid a major management reshuffle.,normal
MSFT,Microsoft Corporation,12312017,US STOCKS-Wall St up more than 1 pct on last day of tumultuous quarter ,* Indexes up: Dow 1.06 pct  S&P 1.11 pct  Nasdaq 1.22 pct (Updates to early afternoon),normal
MSFT,Microsoft Corporation,12312017,US STOCKS-Wall St surges on last day of turbulent quarter ,* Indexes up: Dow 1.19 pct  S&P 1.18 pct  Nasdaq 1.37 pct (Changes comments  adds details  updates prices),normal
MSFT,Microsoft Corporation,12312017,BRIEF-Microsoft to invest $30 mln in France over 3 years in artificial intelligence sector ,* SAYS TO INVEST $30 MILLION IN FRANCE OVER 3 YEARS TO HELP DEVELOP ARTIFICIAL INTELLIGENCE (AI) SECTOR IN FRANCE,normal
MSFT,Microsoft Corporation,12312017,Ex-Microsoft manager lands Responsible Cobalt Initiative role ,BEIJING A former manager for Microsoft Corp in China has been named as the first executive secretary of the Responsible Cobalt Initiative (RCI)  which works to address social and environmental risks in the cobalt supply chain.,normal
MSFT,Microsoft Corporation,12312017,Ex-Microsoft manager lands Responsible Cobalt Initiative role ,BEIJING  March 29 A former manager for Microsoft Corp in China has been named as the first executive secretary of the Responsible Cobalt Initiative (RCI)  which works to address social and environmental risks in the cobalt supply chain.,normal
TSLA,Tesla Inc ,12312017,Tesla shares recover as company pushes to hit Model 3 target ,SAN FRANCISCO Tesla Inc shares rose on Thursday ahead of the expected release next week of the company's quarterly auto production data  while a senior executive urged workers at the automaker to hit a weekly production target of 2 500 Model 3 sedans by the end of March.,topStory
TSLA,Tesla Inc ,12312017,Tesla shares recover as company pushes to hit Model 3 target ,SAN FRANCISCO  March 29 Tesla Inc shares rose on Thursday ahead of the expected release next week of the company's quarterly auto production data  while a senior executive urged workers at the automaker to hit a weekly production target of 2 500 Model 3 sedans by the end of March.,normal
TSLA,Tesla Inc ,12312017,Elon Musk runs Tesla – and that means shareholders can sue ,Everyone knows Tesla is run by Elon Musk  the visionary CEO who is synonymous with his company. Tesla has acknowledged as much in public filings that described the company as “highly dependent on the services of Elon Musk.” Musk himself called Tesla “my company” in a 2016 conference call with analysts  and he’s claimed publicly that if he had not taken on the CEO job  the company would not have survived. Tesla’s board is stacked with Musk allies  including his brother and two close f,normal
TSLA,Tesla Inc ,12312017,Tesla shareholder lawsuit against SolarCity deal set to proceed ,A class action lawsuit by Tesla Inc shareholders against the electric car maker's chief executive  Elon Musk  and the company's board over the SolarCity deal was set to proceed after a Delaware judge refused to dismiss it.,normal
TSLA,Tesla Inc ,12312017,UPDATE 1-Tesla shareholder lawsuit against SolarCity deal set to proceed ,March 29 A class action lawsuit by Tesla Inc shareholders against the electric car maker's chief executive  Elon Musk  and the company's board over the SolarCity deal was set to proceed after a Delaware judge refused to dismiss it.,normal
TSLA,Tesla Inc ,12312017,Tesla returned to German subsidies list  ending row ,FRANKFURT/BERLIN Tesla  buyers in Germany can apply for subsidies again because a government agency has ended its dispute with the U.S. carmaker over whether its Model S was too expensive to qualify for the incentives scheme.,normal
TSLA,Tesla Inc ,12312017,Tesla returned to German subsidies list  ending row ,FRANKFURT  March 29 A German government agency has agreed to offer car buyers subsidies for Tesla vehicles again  ending a dispute with the U.S. company over whether the Model S was too expensive to qualify for the scheme.,normal
NVDA,NVIDIA Corporation,12312017,Chipmaker Nvidia's CEO says Uber does not use its self-driving processing solution ,Uber Technologies Inc [UBER.UL] does not use the self-driving platform architecture of Nvidia Corp  the chipmaker's Chief Executive Jensen Huang said on Wednesday.,topStory
NVDA,NVIDIA Corporation,12312017,Chipmaker Nvidia's CEO says Uber does not use its self-driving processing solution ,March 28 Uber Technologies Inc does not use the self-driving platform architecture of Nvidia Corp   the chipmaker's Chief Executive Jensen Huang said on Wednesday.,normal
INTC,Intel Corporation,12312017,BRIEF-Intel Announces Judgment For Remaining Mobileye Shares Acquisition ,* INTEL ANNOUNCES JUDGMENT OF THE ENTERPRISE CHAMBER IN COMPULSORY ACQUISITION PROCEEDING FOR REMAINING MOBILEYE SHARES,topStory
