TSLA,Tesla Inc ,12312017,Tesla sticks by Model 3 target  warns spending could rise in 2018 ,SAN FRANCISCO Tesla Inc  said on Wednesday it was sticking with Chief Executive Elon Musk's revised production targets for its Model 3 sedan  cheering investors who have put up with two delays  but the electric automaker's plans to raise spending this year underscored its growing need for cash.,topStory
TSLA,Tesla Inc ,12312017,BRIEF-Tesla Inc Says CFO Deepak Ahuja's FY 2017 Total Compensation Was $15.5 Mln - SEC Filing ,* TESLA INC SAYS CFO DEEPAK AHUJA'S FY 2017 TOTAL COMPENSATION WAS $15.5 MILLION - SEC FILING Source: (http://bit.ly/2nNReI0) Further company coverage:,normal
TSLA,Tesla Inc ,12312017,UPDATE 6-Tesla sticks by Model 3 target  warns spending could rise in 2018 ,SAN FRANCISCO  Feb 7 Tesla Inc said on Wednesday it was sticking with Chief Executive Elon Musk's revised production targets for its Model 3 sedan  cheering investors who have put up with two delays  but the electric automaker's plans to raise spending this year underscored its growing need for cash.,normal
TSLA,Tesla Inc ,12312017,Lyft hires Tesla executive Jon McNeill as COO ,Lyft announced on Wednesday that Jon McNeill  former president of global sales and service at Tesla  joined the ride-hailing company as chief operating officer.,normal
TSLA,Tesla Inc ,12312017,Lyft hires Tesla executive Jon McNeill as COO ,Feb 7 Lyft announced on Wednesday that Jon McNeill  former president of global sales and service at Tesla   joined the ride-hailing company as chief operating officer.,normal
NVDA,NVIDIA Corporation,12312017,BRIEF-Nvidia Corp Qtrly GPU Business Revenue Was $2.46 Bln  Up 33 Pct From Year Earlier ,* NVIDIA CORP - QTRLY GPU BUSINESS REVENUE WAS $2.46 BILLION  UP 33 PERCENT FROM A YEAR EARLIER,topStory
NVDA,NVIDIA Corporation,12312017,BRIEF-Nvidia Reports Q4 GAAP Earnings Per Share $1.78 ,* NVIDIA ANNOUNCES FINANCIAL RESULTS FOR FOURTH QUARTER AND FISCAL 2018,normal
NVDA,NVIDIA Corporation,12312017,Chipmaker Nvidia's revenue surges 34 pct ,Feb 8 Nvidia Corp reported a 34 percent jump in quarterly revenue on Thursday  underpinned by strong demand for its graphics chips used in data centers  gaming devices  self-driving vehicles and in cryptocurrency mining.,normal
QCOM,QUALCOMM Incorporated,12312017,BRIEF-Qualcomm Board Of Directors Unanimously Rejects Revised Broadcom Proposal ,* QUALCOMM BOARD OF DIRECTORS UNANIMOUSLY REJECTS REVISED BROADCOM PROPOSAL,topStory
QCOM,QUALCOMM Incorporated,12312017,Qualcomm rejects Broadcom's revised buyout offer ,Feb 8 Chipmaker Qualcomm Inc said on Thursday its board had unanimously rejected Broadcom Ltd's revised $121 billion buyout offer.,normal
QCOM,QUALCOMM Incorporated,12312017,BRIEF-Netcomm Wireless Selects Qualcomm Snapdragon X50 5G NR Modem Family For 5G Fixed Wireless ,* NETCOMM WIRELESS SELECTS QUALCOMM SNAPDRAGON X50 5G NR MODEM FAMILY FOR 5G FIXED WIRELESS Source text for Eikon: Further company coverage:,normal
QCOM,QUALCOMM Incorporated,12312017,BRIEF-NXP Semiconductors Reports Q4 Earnings Per Share of $2.17 ,* NXP SEMICONDUCTORS REPORTS FOURTH QUARTER AND FULL YEAR 2017 RESULTS,normal
