Tweet ID , Tweet Retweet count , Tweet Fav count , Tweet Text , Tweet Date , Tweet Time , Tweet Sensitivity , Tweet Verified User , Tweet Followers count , Favorited , Retweeted
1077045882317610000,0,FALSE,join us in las vegas during ces [heavy check mark][?] originally published december   :pm nasdaq,24-12-2018,03:38:43,FALSE,FALSE,99875,FALSE,FALSE
1077047058413080000,917,FALSE,rt : i predict that herbalife merges with $myli in january $myli execs were responsible for making herbalife a household name,24-12-2018,03:43:23,None,FALSE,1,FALSE,FALSE
1077047787471150000,917,FALSE,rt : i predict that herbalife merges with $myli in january $myli execs were responsible for making herbalife a household name,24-12-2018,03:46:17,None,FALSE,0,FALSE,FALSE
1077048105688790000,917,FALSE,rt : i predict that herbalife merges with $myli in january $myli execs were responsible for making herbalife a household name,24-12-2018,03:47:33,None,FALSE,0,FALSE,FALSE
1077049322087280000,917,FALSE,rt : i predict that herbalife merges with $myli in january $myli execs were responsible for making herbalife a household name,24-12-2018,03:52:23,None,FALSE,0,FALSE,FALSE
1077049404740250000,0,FALSE,report: pinterest may go public as soon as april [heavy check mark][?] originally published december   :pm nasdaq,24-12-2018,03:52:43,FALSE,FALSE,99875,FALSE,FALSE
1077049733015890000,0,FALSE,scummy unplugged new iterview with soba ceo  greg hannley  - sober treatement,24-12-2018,03:54:01,FALSE,FALSE,7215,FALSE,FALSE
1077050392570020000,1,FALSE,rt : with trust destroyed  facebook is haunted by old data deals [heavy check mark][?] originally published december,24-12-2018,03:56:38,FALSE,FALSE,3915,FALSE,FALSE
1077050625752360000,917,FALSE,rt : i predict that herbalife merges with $myli in january $myli execs were responsible for making herbalife a household name,24-12-2018,03:57:34,None,FALSE,0,FALSE,FALSE
1077050694811700000,0,FALSE,a startups guide to ces [heavy check mark][?] originally published december   :am nasdaq',24-12-2018,03:57:50,FALSE,FALSE,99875,FALSE,FALSE
1077050738176610000,0,FALSE,$grin grown rogue moves into $ billion cannabis market cfn media ad wsj nytimes,24-12-2018,03:58:01,FALSE,FALSE,30560,FALSE,FALSE
1077050742140290000,1,FALSE,when you are ready soba -- sober treatement intervention addiction,24-12-2018,03:58:02,FALSE,FALSE,30560,FALSE,FALSE
1077050923984310000,917,FALSE,rt : i predict that herbalife merges with $myli in january $myli execs were responsible for making herbalife a household name,24-12-2018,03:58:45,None,FALSE,0,FALSE,FALSE
1077051327467970000,1,FALSE,[christmas tree]rt mom[black heart suit][regional indicator symbol letter u][regional indicator symbol letter s]news worldnews truth justice america [white right pointing index]lawyers attempt  censor story [white right pointing index],24-12-2018,04:00:21,FALSE,FALSE,32305,FALSE,FALSE
