MSFT,Microsoft Corporation,2017-09-18,Microsoft's Hotmail and Outlook.com suffer all-day outage in Europe ,FRANKFURT  Sept 18 Microsoft's free email services Outlook.com and Hotmail suffered an outage across Europe on Monday  preventing users from sending and receiving emails for 12 hours.,topStory
MSFT,Microsoft Corporation,2017-09-18,US STOCKS-Wall St clings to records  helped by banks; tech falters ,* Investors cautious ahead of FOMC policy meeting starting Tuesday,normal
MSFT,Microsoft Corporation,2017-09-18,US STOCKS-Wall St clings to records  helped by banks; tech falters ,* Three major Wall Street indexes hit new highs then pare gains,normal
INTC,Intel Corporation,2017-09-18,Intel collaborates with Waymo on self-driving computer design ,SAN FRANCISCO Intel Corp  on Monday announced a collaboration with Alphabet's  Waymo self-driving unit  saying it had worked with the company during the design of its computer platform to allow autonomous cars to process information in real time.,topStory
INTC,Intel Corporation,2017-09-18,UPDATE 1-Intel collaborates with Waymo on self-driving computer design ,SAN FRANCISCO  Sept 18 Intel Corp on Monday announced a collaboration with Alphabet's Waymo self-driving unit  saying it had worked with the company during the design of its computer platform to allow autonomous cars to process information in real time.,normal
INTC,Intel Corporation,2017-09-18,Intel collaborates with Waymo on self-driving computer design ,SAN FRANCISCO Intel Corp  on Monday announced a collaboration with Alphabet's  Waymo self-driving unit  saying it had worked with the company during the design of its computer platform to allow autonomous cars to process information in real time.,topStory
INTC,Intel Corporation,2017-09-18,UPDATE 1-Intel collaborates with Waymo on self-driving computer design ,SAN FRANCISCO  Sept 18 Intel Corp on Monday announced a collaboration with Alphabet's Waymo self-driving unit  saying it had worked with the company during the design of its computer platform to allow autonomous cars to process information in real time.,normal
INTC,Intel Corporation,2017-09-18,Intel collaborates with Waymo on self-driving computer design ,SAN FRANCISCO Intel Corp  on Monday announced a collaboration with Alphabet's  Waymo self-driving unit  saying it had worked with the company during the design of its computer platform to allow autonomous cars to process information in real time.,topStory
INTC,Intel Corporation,2017-09-18,UPDATE 1-Intel collaborates with Waymo on self-driving computer design ,SAN FRANCISCO  Sept 18 Intel Corp on Monday announced a collaboration with Alphabet's Waymo self-driving unit  saying it had worked with the company during the design of its computer platform to allow autonomous cars to process information in real time.,normal
INTC,Intel Corporation,2017-09-18,Intel collaborates with Waymo on self-driving computer design ,SAN FRANCISCO Intel Corp  on Monday announced a collaboration with Alphabet's  Waymo self-driving unit  saying it had worked with the company during the design of its computer platform to allow autonomous cars to process information in real time.,topStory
INTC,Intel Corporation,2017-09-18,UPDATE 1-Intel collaborates with Waymo on self-driving computer design ,SAN FRANCISCO  Sept 18 Intel Corp on Monday announced a collaboration with Alphabet's Waymo self-driving unit  saying it had worked with the company during the design of its computer platform to allow autonomous cars to process information in real time.,normal
CSCO,Cisco Systems Inc,2017-09-18,Cisco's Executive Chairman Chambers not to seek re-election ,Cisco Systems Inc  said on Monday that Executive Chairman John Chambers would not seek re-election after his term expires in December.,topStory
CSCO,Cisco Systems Inc,2017-09-18,Cisco's Executive Chairman Chambers not to seek re-election ,Sept 18 Cisco Systems Inc said on Monday that Executive Chairman John Chambers would not seek re-election after his term expires in December.,normal
CSCO,Cisco Systems Inc,2017-09-18,BRIEF-Cisco says expects to reduce board size to eleven members ,* Cisco says board is expected to reduce the size of board to eleven members effective at time of the 2017 annual meeting of shareholders - SEC filing Source text for Eikon: (http://bit.ly/2w3n8Tg) Further company coverage:,normal
CSCO,Cisco Systems Inc,2017-09-18,BRIEF-Cisco executive chairman John Chambers to not stand for re-election ,* Cisco executive chairman John Chambers notifies board of directors that he will not stand for re-election,normal
