INTC,Intel Corporation,2017-03-13,Intel's $15 billion purchase of Mobileye shakes up driverless car sector ,JERUSALEM/DETROIT Intel Corp  agreed to buy Israeli autonomous vehicle technology firm Mobileye  for $15.3 billion on Monday in a deal that could thrust the U.S. chipmaker into direct competition with rivals Nvidia Corp  and Qualcomm Inc  to develop driverless systems for global automakers. | Video ,topStory
INTC,Intel Corporation,2017-03-13,Intel banking on Mobileye deal for a drive in the right direction ,Intel Corp  has had a tough time squeezing value out of recent mega-deals  putting some pressure on the success of its proposed $15 billion acquisition of Israeli car-technology firm Mobileye NV .,normal
INTC,Intel Corporation,2017-03-13,Intel banking on Mobileye deal for a drive in the right direction ,March 13 Intel Corp has had a tough time squeezing value out of recent mega-deals  putting some pressure on the success of its proposed $15 billion acquisition of Israeli car-technology firm Mobileye NV.,normal
INTC,Intel Corporation,2017-03-13,UPDATE 8-Intel's $15 bln purchase of Mobileye shakes up driverless car sector ,* Mobileye shares up 28.2 percent to $60.62   (Adds analysts' comments  skepticism about self-driving cars),normal
INTC,Intel Corporation,2017-03-13,US STOCKS-Wall St drifts along with eyes on Fed; Intel drops ,* Dow down 0.1 pct  S&P 500 up 0.04 pct  Nasdaq up 0.24 pct   (Updates to market close  changes dateline  byline),normal
INTC,Intel Corporation,2017-03-13,Deals of the day-Mergers and acquisitions ,March 13 The following bids  mergers  acquisitions and disposals were reported by 2000 GMT on Monday:,normal
INTC,Intel Corporation,2017-03-13,Factbox: Intel invested in five self-driving startups ,Intel Corp   which on Monday announced the proposed $15.3 billion acquisition of Mobileye NV   had invested in at least five startup companies working on self-driving vehicle technologies.,normal
INTC,Intel Corporation,2017-03-13,FACTBOX-Intel invested in five self-driving startups ,March 13 Intel Corp  which on Monday announced the proposed $15.3 billion acquisition of Mobileye NV   had invested in at least five startup companies working on self-driving vehicle technologies.,normal
INTC,Intel Corporation,2017-03-13,Intel puts self-driving pedal to financial metal ,NEW YORK (Reuters Breakingviews) - Intel has put the self-driving pedal to the financial metal. Buying Mobileye for $15.3 billion values the autonomous-car parts supplier at 30 times this year's estimated revenue  according to Thomson Reuters data. Justifying such a racy price tag will take some doing.,normal
INTC,Intel Corporation,2017-03-13,Intel to buy Mobileye for $14-$15 bln -Israeli media report ,JERUSALEM  March 13 Chipmaker Intel has agreed to buy Israeli technology firm Mobileye for $14-$15 billion dollars  according to TheMarker  one of Israel's leading financial newspapers.,normal
CSCO,Cisco Systems Inc,2017-03-13,BRIEF-Cisco appoints Brenton Saunders  CEO Of Allergan Plc  to board of directors ,* Cisco appoints brenton l. Saunders  chairman  president and ceo of allergan plc  to board of directors  Source text for Eikon:  Further company coverage:,topStory
