TSLA,Tesla Inc ,06062017,Tesla hit by class-action lawsuit claiming racial discrimination ,U.S. automaker Tesla Inc on Monday was hit with a class-action lawsuit claiming its California production plant is a "hotbed for racist behavior.",topStory
TSLA,Tesla Inc ,06062017,Tesla hit by class-action lawsuit claiming racial discrimination ,Nov 13 U.S. automaker Tesla Inc on Monday was hit with a class-action lawsuit claiming its California production plant is a "hotbed for racist behavior.",normal
TSLA,Tesla Inc ,06062017,VC firm DFJ's founding partner takes leave amid sexual harassment probe ,Nov 13 Steve Jurvetson  founder partner of venture capital firm Draper Fisher Jurvetson (DFJ)  said on Monday he would take a leave of absence while an internal probe into sexual harassment allegations against him continues.,normal
QCOM,QUALCOMM Incorporated,06062017,Qualcomm rejects Broadcom's $103-billion takeover bid ,Mobile chipmaker Qualcomm Inc on Monday rejected rival Broadcom Ltd's $103-billion takeover bid  saying the offer undervalued the company and would face regulatory hurdles. | Video ,topStory
QCOM,QUALCOMM Incorporated,06062017,UPDATE 4-Qualcomm rejects Broadcom's $103-billion takeover bid ,Nov 13 Mobile chipmaker Qualcomm Inc on Monday rejected rival Broadcom Ltd's $103-billion takeover bid  saying the offer undervalued the company and would face regulatory hurdles.,normal
QCOM,QUALCOMM Incorporated,06062017,CORRECTED-UPDATE 2-Qualcomm rejects Broadcom's $103-billion takeover bid ,Nov 13 Mobile chipmaker Qualcomm Inc on Monday rejected rival Broadcom Ltd's $103-billion takeover bid  saying the offer undervalued the company and would face regulatory hurdles.,normal
QCOM,QUALCOMM Incorporated,06062017,BRIEF-Broadcom says it remains "fully committed" to pursue Qualcomm acquisition ,* Broadcom remains fully committed to acquisition of Qualcomm,normal
QCOM,QUALCOMM Incorporated,06062017,Qualcomm rejects Broadcom's $103 billion takeover proposal ,Nov 13 Mobile chipmaker Qualcomm Inc on Monday rejected rival Broadcom Ltd's $103 billion takeover bid  saying the offer "dramatically" undervalued the U.S. company.,normal
QCOM,QUALCOMM Incorporated,06062017,BRIEF-Qualcomm board unanimously rejects Broadcom's unsolicited proposal ,* Qualcomm board of directors unanimously rejects Broadcom's unsolicited proposal,normal
QCOM,QUALCOMM Incorporated,06062017,RPT-BUZZ-U.S. stocks weekly: Cold front ,** S&P 500 ends 8-week winning streak  though dips just 0.2 pct as tax plan details weigh,normal
QCOM,QUALCOMM Incorporated,06062017,Qualcomm draws up plans to rebuff Broadcom's $103 billion offer: sources ,U.S. chipmaker Qualcomm Inc  is making preparations to reject rival Broadcom Ltd's  $103 billion bid as early as this week  four people familiar with the matter said on Sunday  setting the stage for one of the biggest-ever takeover battles.,normal
QCOM,QUALCOMM Incorporated,06062017,REFILE-Qualcomm draws up plans to rebuff Broadcom's $103 billion offer -sources ,Nov 12 U.S. chipmaker Qualcomm Inc is making preparations to reject rival Broadcom Ltd's $103 billion bid as early as this week  four people familiar with the matter said on Sunday  setting the stage for one of the biggest-ever takeover battles.,normal
