MSFT,Microsoft Corporation,2017-04-28,Microsoft Surface sales sink  shares dip ,Microsoft Corp slightly missed Wall Street's average revenue estimate for the latest quarter on Thursday  as sales of its Surface tablets and laptops slumped in the face of revamped competition in the personal computer market.,topStory
MSFT,Microsoft Corporation,2017-04-28,Microsoft's silver lining: Surface loses  but Windows wins ,Microsoft Corp's lineup of Surface tablets  laptops and desktop computers has always been a paradox.,normal
MSFT,Microsoft Corporation,2017-04-28,Microsoft's silver lining: Surface loses  but Windows wins ,April 27 Microsoft Corp's lineup of Surface tablets  laptops and desktop computers has always been a paradox.,normal
TSLA,Tesla Inc ,2017-04-28,Tesla must complete brake fix to regain top safety rating: Consumer Reports ,DETROIT Tesla Inc needs to complete fixing its Model S sedan emergency braking system to regain Consumer Reports' top safety rating  the magazine said on Friday  noting that a recent update by the luxury electric car maker was not enough.,topStory
TSLA,Tesla Inc ,2017-04-28,Tesla must complete brake fix to regain top safety rating -Consumer Reports ,DETROIT  April 28 Tesla Inc needs to complete fixing its Model S sedan emergency braking system to regain Consumer Reports' top safety rating  the magazine said on Friday  noting that a recent update by the luxury electric car maker was not enough.,normal
TSLA,Tesla Inc ,2017-04-28,Tesla says it will stop selling solar door-to-door ,Tesla Inc  on Friday said that its subsidiary SolarCity will curtail door-to-door sales of rooftop solar installations over the next month as Tesla seeks to absorb the company into its high-end brand.,normal
TSLA,Tesla Inc ,2017-04-28,Tesla says it will stop selling solar door-to-door ,April 28 Tesla Inc on Friday said that its subsidiary SolarCity will curtail door-to-door sales of rooftop solar installations over the next month as Tesla seeks to absorb the company into its high-end brand.,normal
TSLA,Tesla Inc ,2017-04-28,Tesla recruiting engineers in Mexico for California plant ,SAN FRANCISCO Tesla Inc  is recruiting engineers from Mexico to work on robotics and other automated equipment at its California factory  according to LinkedIn postings viewed by Reuters  part of a hiring push to ready the plant for mass production of the upcoming Model 3.,normal
TSLA,Tesla Inc ,2017-04-28,Tesla recruiting engineers in Mexico for California plant ,SAN FRANCISCO  April 28 Tesla Inc is recruiting engineers from Mexico to work on robotics and other automated equipment at its California factory  according to LinkedIn postings viewed by Reuters  part of a hiring push to ready the plant for mass production of the upcoming Model 3.,normal
QCOM,QUALCOMM Incorporated,2017-04-28,Qualcomm warns of profit hit as Apple battle intensifies ,Qualcomm Inc slashed its current-quarter profit and revenue forecasts on Friday  amid an escalating legal battle between the chipmaker and Apple Inc .,topStory
QCOM,QUALCOMM Incorporated,2017-04-28,Qualcomm warns of profit hit as Apple battle intensifies ,Qualcomm Inc slashed its current-quarter profit and revenue forecasts on Friday  amid an escalating legal battle between the chipmaker and Apple Inc.,normal
QCOM,QUALCOMM Incorporated,2017-04-28,UPDATE 2-Qualcomm warns of profit hit as Apple battle intensifies ,* Apple says will stop paying royalties (Adds details  updates shares),normal
QCOM,QUALCOMM Incorporated,2017-04-28,BRIEF-Apple comments on payment dispute with Qualcomm ,* Says "we’ve been trying to reach a licensing agreement with Qualcomm for more than five years but they have refused to negotiate fair terms",normal
QCOM,QUALCOMM Incorporated,2017-04-28,Qualcomm says Apple to stop paying royalties  cuts profit forecast ,April 28 Qualcomm Inc said on Friday Apple Inc will not pay royalties to its contract manufacturers  that are owed to the chipmaker  for sales made in the first quarter of 2017.,normal
