MSFT,Microsoft Corporation,2017-10-12,BRIEF-Microsoft  Amazon.com announce Gluon  making deep learning accessible to all developers ,* Microsoft - Amazon.com and Microsoft announce Gluon  making deep learning accessible to all developers Source text for Eikon: Further company coverage:,topStory
MSFT,Microsoft Corporation,2017-10-12,BRIEF-Microsoft  Amazon.com announce Gluon  making deep learning accessible to all developers ,* Microsoft - Amazon.com and Microsoft announce Gluon  making deep learning accessible to all developers Source text for Eikon: Further company coverage:,topStory
MSFT,Microsoft Corporation,2017-10-12,BRIEF-Microsoft  Amazon.com announce Gluon  making deep learning accessible to all developers ,* Microsoft - Amazon.com and Microsoft announce Gluon  making deep learning accessible to all developers Source text for Eikon: Further company coverage:,topStory
MSFT,Microsoft Corporation,2017-10-12,BRIEF-Microsoft  Amazon.com announce Gluon  making deep learning accessible to all developers ,* Microsoft - Amazon.com and Microsoft announce Gluon  making deep learning accessible to all developers Source text for Eikon: Further company coverage:,topStory
TSLA,Tesla Inc ,2017-10-12,Tesla to recall 11 000 Model X SUVs due to seat issue ,Electric carmaker Tesla Inc  is recalling 11 000 Model X sport utility vehicles worldwide due to a faulty locking mechanism in their rear seats that raises the risk of the seats falling forward in a crash.,topStory
TSLA,Tesla Inc ,2017-10-12,Tesla to recall 11 000 Model X SUVs due to seat issue ,Oct 12 Electric carmaker Tesla Inc is recalling 11 000 Model X sport utility vehicles worldwide due to a faulty locking mechanism in their rear seats that raises the risk of the seats falling forward in a crash.,normal
TSLA,Tesla Inc ,2017-10-12,BRIEF-Tesla says to conduct voluntary recall of some 2016  2017 Model X vehicles ,* Tesla - during internal testing  determined that some cables in second row fold-flat seats in some 2016  2017 Model X vehicles may need to be adjusted,normal
TSLA,Tesla Inc ,2017-10-12,Tesla to recall 11 000 Model X SUVs due to seat issue ,Electric carmaker Tesla Inc  is recalling 11 000 Model X sport utility vehicles worldwide due to a faulty locking mechanism in their rear seats that raises the risk of the seats falling forward in a crash.,topStory
TSLA,Tesla Inc ,2017-10-12,Tesla to recall 11 000 Model X SUVs due to seat issue ,Oct 12 Electric carmaker Tesla Inc is recalling 11 000 Model X sport utility vehicles worldwide due to a faulty locking mechanism in their rear seats that raises the risk of the seats falling forward in a crash.,normal
TSLA,Tesla Inc ,2017-10-12,BRIEF-Tesla says to conduct voluntary recall of some 2016  2017 Model X vehicles ,* Tesla - during internal testing  determined that some cables in second row fold-flat seats in some 2016  2017 Model X vehicles may need to be adjusted,normal
TSLA,Tesla Inc ,2017-10-12,Tesla to recall 11 000 Model X SUVs due to seat issue ,Electric carmaker Tesla Inc  is recalling 11 000 Model X sport utility vehicles worldwide due to a faulty locking mechanism in their rear seats that raises the risk of the seats falling forward in a crash.,topStory
TSLA,Tesla Inc ,2017-10-12,Tesla to recall 11 000 Model X SUVs due to seat issue ,Oct 12 Electric carmaker Tesla Inc is recalling 11 000 Model X sport utility vehicles worldwide due to a faulty locking mechanism in their rear seats that raises the risk of the seats falling forward in a crash.,normal
TSLA,Tesla Inc ,2017-10-12,BRIEF-Tesla says to conduct voluntary recall of some 2016  2017 Model X vehicles ,* Tesla - during internal testing  determined that some cables in second row fold-flat seats in some 2016  2017 Model X vehicles may need to be adjusted,normal
TSLA,Tesla Inc ,2017-10-12,Tesla to recall 11 000 Model X SUVs due to seat issue ,Electric carmaker Tesla Inc  is recalling 11 000 Model X sport utility vehicles worldwide due to a faulty locking mechanism in their rear seats that raises the risk of the seats falling forward in a crash.,topStory
TSLA,Tesla Inc ,2017-10-12,Tesla to recall 11 000 Model X SUVs due to seat issue ,Oct 12 Electric carmaker Tesla Inc is recalling 11 000 Model X sport utility vehicles worldwide due to a faulty locking mechanism in their rear seats that raises the risk of the seats falling forward in a crash.,normal
TSLA,Tesla Inc ,2017-10-12,BRIEF-Tesla says to conduct voluntary recall of some 2016  2017 Model X vehicles ,* Tesla - during internal testing  determined that some cables in second row fold-flat seats in some 2016  2017 Model X vehicles may need to be adjusted,normal
QCOM,QUALCOMM Incorporated,2017-10-12,BRIEF-Mediatek agrees and supports Taiwan Fair Trade Commission's decision on Qualcomm ,* Says it agrees and supports Taiwan Fair Trade Commission's decision on Qualcomm,topStory
