MSFT,Microsoft Corporation,2017-09-21,RPT-YOUR MONEY-Three tips for smart dividend ETF plays ,NEW YORK  Sept 21Pop quiz: What percentage of long-term stock market returns are thanks to the humble dividend? Five? 10? 20?,normal
MSFT,Microsoft Corporation,2017-09-21,YOUR MONEY-Three tips for smart dividend ETF plays ,NEW YORK  Sept 21Pop quiz: What percentage of long-term stock market returns are thanks to the humble dividend? Five? 10? 20?,normal
TSLA,Tesla Inc ,2017-09-21,GlobalFoundries says no commitment from Tesla on chip deal ,GlobalFoundries  which fabricates chips for Advanced Micro Devices Inc  said on Thursday that Tesla had not committed to working with it on any autonomous driving technology or product  contradicting an earlier media report.,topStory
TSLA,Tesla Inc ,2017-09-21,UPDATE 3-Daimler joins rush to add more North American auto plants ,DETROIT  Sept 21 U.S. automakers are facing mounting pressure amid slowing demand in the country  as automakers from Asia and Europe aggressively ramp up vehicle production in North America  including a new investment by Daimler AG.,normal
TSLA,Tesla Inc ,2017-09-21,UPDATE 1-GlobalFoundries says no commitment from Tesla on chip deal ,Sept 21 GlobalFoundries  which fabricates chips for Advanced Micro Devices Inc  said on Thursday that Tesla had not committed to working with it on any autonomous driving technology or product  contradicting an earlier media report.,normal
TSLA,Tesla Inc ,2017-09-21,GlobalFoundries says no commitment from Tesla on chip deal ,Sept 21 GlobalFoundries  which fabricates chips for Advanced Micro Devices Inc  said on Thursday it had not received any commitment from Tesla to work with any autonomous driving technology or product  contradicting an earlier media report.,normal
TSLA,Tesla Inc ,2017-09-21,REFILE-UPDATE 2-Daimler joins rush to add more North American auto plants -report ,DETROIT  Sept 21 U.S. automakers are facing mounting pressure amid slowing demand in the country  as Asian and European automakers aggressively ramp up vehicle production in North America  including a new investment by Daimler AG.,normal
TSLA,Tesla Inc ,2017-09-21,US STOCKS-Wall St lower as investors assess Fed's hawkish stance ,* Indexes down: Dow 0.05 pct  S&P 0.18 pct  Nasdaq 0.38 pct (Updates to open),normal
TSLA,Tesla Inc ,2017-09-21,Daimler joins rush to add more North American auto plants -report ,DETROIT  Sept 21 U.S. automakers are facing mounting pressure amid slowing demand in the country  as Asian and European automakers aggressively ramp up vehicle production in North America  including a new investment by Daimler AG.,normal
TSLA,Tesla Inc ,2017-09-21,US STOCKS-Wall St set to open lower after Fed's hawkish stance ,* Futures down: Dow 10 pts  S&P 1.75 pts  Nasdaq 2.75 pt (Adds details  comment  updates prices),normal
