MSFT,Microsoft Corporation,2017-05-02,Microsoft unveils Windows 10 S for its Surface laptops ,Microsoft Corp on Tuesday unveiled Windows 10 S  a streamlined version of its popular operating system  geared toward low-cost laptops for students  as it tries to take share from Google's Chrome OS-run computers.,topStory
MSFT,Microsoft Corporation,2017-05-02,Microsoft unveils Windows 10 S for its Surface laptops ,May 2 Microsoft Corp on Tuesday unveiled Windows 10 S  a streamlined version of its popular operating system  geared toward low-cost laptops for students  as it tries to take share from Google's Chrome OS-run computers.,normal
MSFT,Microsoft Corporation,2017-05-02,Tencent steps up AI push with research lab in Seattle ,HONG KONG Chinese social media and gaming giant Tencent Holdings said on Tuesday it will open an artificial intelligence (AI) research facility in Seattle in the United States  to be led by former Microsoft scientist Yu Dong.,normal
MSFT,Microsoft Corporation,2017-05-02,Tencent steps up AI push with research lab in Seattle ,HONG KONG  May 2 Chinese social media and gaming giant Tencent Holdings said on Tuesday it will open an artificial intelligence (AI) research facility in Seattle in the United States  to be led by former Microsoft scientist Yu Dong.,normal
TSLA,Tesla Inc ,2017-05-02,Tesla executives listed as officers at materials recycling firm ,Two top Tesla Inc  executives were listed as officers at a materials recycling company  Redwood Materials Inc  indicating possible ties between the companies. | Video ,topStory
TSLA,Tesla Inc ,2017-05-02,Tesla is most painful stock for short sellers in 2017 ,SAN FRANCISCO Traders short selling Tesla's  soaring stock have lost $3.7 billion this year  eclipsing the combined losses of traders   shorting Apple   Amazon.com  and Netflix .,normal
TSLA,Tesla Inc ,2017-05-02,Tesla executives listed as officers at materials recycling firm ,May 2 Two top Tesla Inc executives were listed as officers at a materials recycling company  Redwood Materials Inc  indicating possible ties between the companies.,normal
QCOM,QUALCOMM Incorporated,2017-05-02,EU to rule on $38 bln Qualcomm  NXP deal by June 9 ,BRUSSELS EU regulators will decide by June 9 whether to clear smartphone chipmaker Qualcomm's $38 billion takeover of NXP Semiconductors NV  with rivals voicing concerns about continued access to key NXP technology after the deal.,topStory
QCOM,QUALCOMM Incorporated,2017-05-02,EU to rule on $38 billion Qualcomm  NXP deal by June 9 ,BRUSSELS EU regulators will decide by June 9 whether to clear smartphone chipmaker Qualcomm's  $38 billion takeover of NXP Semiconductors NV   with rivals voicing concerns about continued access to key NXP technology after the deal.,normal
QCOM,QUALCOMM Incorporated,2017-05-02,UPDATE 1-EU to rule on $38 bln Qualcomm  NXP deal by June 9 ,BRUSSELS  May 2 EU regulators will decide by June 9 whether to clear smartphone chipmaker Qualcomm's $38 billion takeover of NXP Semiconductors NV  with rivals voicing concerns about continued access to key NXP technology after the deal.,normal
QCOM,QUALCOMM Incorporated,2017-05-02,EU mergers and takeovers (May 2) ,BRUSSELS  May 2 The following are mergers under review by the European Commission and a brief guide to the EU merger process:,normal
QCOM,QUALCOMM Incorporated,2017-05-02,BRIEF-Qualcomm extends cash tender offer for all outstanding shares of NXP ,* Qualcomm extends cash tender offer for all outstanding shares of NXP,normal
QCOM,QUALCOMM Incorporated,2017-05-02,EU regulators to rule on $38 bln Qualcomm  NXP deal by June 9 ,BRUSSELS  May 2 EU antitrust regulators will decide by June 9 whether to clear smartphone chipmaker Qualcomm's $38 billion bid for NXP Semiconductors NV   which would make it the leading supplier to the fast-growing automotive chips market.,normal
