MSFT,Microsoft Corporation,2017-08-14,BRIEF-Tiger Global Management takes share stake Altice USA  ups share stake in Microsoft ,* Takes share stake of 1.15 million Class A shares in Altice USA - SEC filing,topStory
MSFT,Microsoft Corporation,2017-08-14,BRIEF-Tiger Global Management takes share stake Altice USA  ups share stake in Microsoft ,* Takes share stake of 1.15 million Class A shares in Altice USA - SEC filing,topStory
MSFT,Microsoft Corporation,2017-08-14,BRIEF-Tiger Global Management takes share stake Altice USA  ups share stake in Microsoft ,* Takes share stake of 1.15 million Class A shares in Altice USA - SEC filing,topStory
MSFT,Microsoft Corporation,2017-08-14,BRIEF-Tiger Global Management takes share stake Altice USA  ups share stake in Microsoft ,* Takes share stake of 1.15 million Class A shares in Altice USA - SEC filing,topStory
TSLA,Tesla Inc ,2017-08-14,BRIEF-Soros Fund Management dissolves share stake in Tesla  Pfizer  ConocoPhillips ,* Soros Fund Management dissolves share stake in Tesla Inc - SEC filing,topStory
TSLA,Tesla Inc ,2017-08-14,Tesla's $1.8 billion jumbo debut trading around par ,NEW YORK (IFR) - Tesla's upsized $1.8-billion eight year non-call three junk bond was trading early on Monday around par or where it priced late on Friday.,normal
TSLA,Tesla Inc ,2017-08-14,US STOCKS-Futures higher as N. Korea tensions ease slightly ,Aug 14 U.S. stock index futures were higher on Monday as tensions on the Korean peninsula eased slightly after key U.S. officials played down the risk of an imminent war with North Korea.,normal
QCOM,QUALCOMM Incorporated,2017-08-14,Qualcomm outlines impact of dispute with Apple after SEC request ,Chipmaker Qualcomm Inc on Monday disclosed further details about the impact of an ongoing dispute with Apple Inc  responding to questions from the U.S. Securities and Exchange Commission.,topStory
QCOM,QUALCOMM Incorporated,2017-08-14,Qualcomm outlines impact of dispute with Apple after SEC request ,Aug 14 Chipmaker Qualcomm Inc on Monday disclosed further details about the impact of an ongoing dispute with Apple Inc  responding to questions from the U.S. Securities and Exchange Commission.,normal
QCOM,QUALCOMM Incorporated,2017-08-14,GRAPHIC-Take Five: World markets themes for the week ahead ,LONDON  Aug 11 Following are five big themes likely to dominate thinking of investors and traders in the coming week  and the Reuters stories related to them.,normal
