MSFT,Microsoft Corporation,2017-12-07,Blockchain network IOTA teams up with Microsoft  others on data marketplace ,NEW YORK (In this version of the Nov. 28 story IOTA corrects partners in the project to remove reference to Cisco in headline and first paragraph and Huawei in fifth paragraph  include Microsoft in headline and text. IOTA clarified that the error was due to the fact that it co-founded the Trusted IoT Alliance with Cisco.),topStory
MSFT,Microsoft Corporation,2017-12-07,EU to intervene in Microsoft's U.S. Supreme Court data protection case ,BRUSSELS The European Union is to make a submission to the U.S. Supreme Court in its hearing of the U.S. Department of Justice's appeal  against a ruling which prevented prosecutors from gaining access to emails held by Microsoft in Ireland.,normal
MSFT,Microsoft Corporation,2017-12-07,EU to intervene in Microsoft's U.S. Supreme Court data protection case ,BRUSSELS  Dec 7 The European Union is to make a submission to the U.S. Supreme Court in its hearing of the U.S. Department of Justice's appeal  against a ruling which prevented prosecutors from gaining access to emails held by Microsoft in Ireland.,normal
MSFT,Microsoft Corporation,2017-12-07,CORRECTED (OFFICIAL)-Blockchain network IOTA teams up with Microsoft  others on data marketplace ,NEW YORK  Nov 28 IOTA  an open-source blockchain network  has teamed up with some of the biggest global corporate names led by Microsoft  Volkswagen and Samsung Group to launch what is aimed to be a secure marketplace for data  IOTA co-founder David Sønstebø said on Tuesday.,normal
TSLA,Tesla Inc ,2017-12-07,Budweiser maker Anheuser-Busch reserves 40 Tesla electric trucks ,Budweiser beer maker Anheuser-Busch has reserved 40 Tesla Inc all-electric Semi trucks as it seeks to reduce fuel costs and vehicle emissions  the brewer said on Thursday.,topStory
TSLA,Tesla Inc ,2017-12-07,UPDATE 4-Budweiser maker Anheuser-Busch reserves 40 Tesla electric trucks ,Dec 7 Budweiser beer maker Anheuser-Busch has reserved 40 Tesla Inc all-electric Semi trucks as it seeks to reduce fuel costs and vehicle emissions  the brewer said on Thursday.,normal
TSLA,Tesla Inc ,2017-12-07,UPDATE 1-Budweiser maker Anheuser-Busch reserves 40 Tesla electric trucks-WSJ ,Dec 7 Anheuser-Busch  which makes Budweiser beers  has reserved 40 of Tesla Inc's all-electric Semi trucks as it seeks to reduce fuel costs and vehicle emissions  the Wall Street Journal reported on Thursday.,normal
TSLA,Tesla Inc ,2017-12-07,Budweiser maker Anheuser-Busch reserves 40 Tesla electric trucks -WSJ ,Dec 7 Anheuser-Busch  which makes Budweiser beers  has reserved 40 of Tesla Inc's all-electric Semi trucks as it seeks to reduce fuel costs and vehicle emissions  the Wall Street Journal reported on Thursday.,normal
QCOM,QUALCOMM Incorporated,2017-12-07,BlackBerry  Qualcomm expand partnership to connected automotive ,BlackBerry Ltd  and Qualcomm Inc  are expanding their partnership to tap the fast-growing connected automotive market  the companies said on Thursday.,topStory
QCOM,QUALCOMM Incorporated,2017-12-07,TSX gains in broad rally led by financials  energy stocks ,TORONTO Canada's main stock index ended higher on Thursday  helped by gains among energy stocks as oil prices picked up as well as rising financial  consumer and technology stocks.,normal
QCOM,QUALCOMM Incorporated,2017-12-07,CANADA STOCKS-TSX gains in broad rally led by financials  energy stocks ,TORONTO  Dec 7 Canada's main stock index ended higher on Thursday  helped by gains among energy stocks as oil prices picked up as well as rising financial  consumer and technology stocks.,normal
QCOM,QUALCOMM Incorporated,2017-12-07,CANADA STOCKS-TSX rises as energy stocks gain with oil prices ,TORONTO  Dec 7 Canada's main stock index rose on Thursday  helped by gains among energy stocks as oil prices picked up and as BlackBerry Ltd moved higher after announcing an automotive partnership with chipmaker Qualcomm.,normal
QCOM,QUALCOMM Incorporated,2017-12-07,UPDATE 1-BlackBerry  Qualcomm expand partnership to connected automotive ,Dec 7 BlackBerry Ltd and Qualcomm Inc are expanding their partnership to tap the fast-growing connected automotive market  the companies said on Thursday.,normal
QCOM,QUALCOMM Incorporated,2017-12-07,BlackBerry  Qualcomm expand partnership to connected automotive ,Dec 7 BlackBerry Ltd said on Thursday it would partner with Qualcomm Inc to use the chipmaker's hardware platform to expand in the fast-growing connected automotive industry.,normal
QCOM,QUALCOMM Incorporated,2017-12-07,BRIEF-Blackberry And Qualcomm Extend Strategic Relationship ,* BLACKBERRY AND QUALCOMM EXTEND STRATEGIC RELATIONSHIP TO DELIVER AUTOMOTIVE PLATFORMS FOR NEXT GENERATION VEHICLES,normal
QCOM,QUALCOMM Incorporated,2017-12-07,TSMC says latest chip plant will cost around $20 bln ,TAIPEI  Dec 7 Taiwan Semiconductor Manufacturing Co Ltd (TSMC)  supplier to Apple Inc and Qualcomm Inc  on Thursday said a planned new factory would cost the world's largest contract chipmaker around $20 billion.,normal
QCOM,QUALCOMM Incorporated,2017-12-07,Broadcom profit beats as Qualcomm takeover fight intensifies ,Broadcom Ltd  on Wednesday reported a better-than-expected quarterly profit and boosted its dividend by 72 percent  days after the chipmaker took its $103 billion bid for Qualcomm Inc  hostile.,normal
CSCO,Cisco Systems Inc,2017-12-07,CORRECTED (OFFICIAL)-Blockchain network IOTA teams up with Microsoft  others on data marketplace ,NEW YORK  Nov 28 IOTA  an open-source blockchain network  has teamed up with some of the biggest global corporate names led by Microsoft  Volkswagen and Samsung Group to launch what is aimed to be a secure marketplace for data  IOTA co-founder David Sønstebø said on Tuesday.,normal
