MSFT,Microsoft Corporation,2015-06-30,Cisco to buy OpenDNS for $635 million to boost security business ,Cisco Systems Inc  said on Tuesday it would buy OpenDNS  a privately held cloud-based security firm  for $635 million  the latest move to boost its security business as cyber attacks increase in number and sophistication.,topStory
MSFT,Microsoft Corporation,2015-06-30,Capital controls mean Greeks can click  but not buy ,LONDON Monday was the day the music died for thousands of song downloaders and music streamers in Greece.,normal
MSFT,Microsoft Corporation,2015-06-30,UPDATE 1-Capital controls mean Greeks can click  but not buy ,* Many online suppliers handle payment from single European centre,normal
MSFT,Microsoft Corporation,2015-06-30,Capital controls mean Greeks can click  but not buy ,* Many online suppliers handle payment from single European centre,normal
MSFT,Microsoft Corporation,2015-06-30,Microsoft hands display ads to AOL  maps to Uber ,SEATTLE Microsoft Corp  said on Monday it will hand over its display advertising business to AOL Inc and sell some map-generating technology to ride-hailing app company Uber  as it slims down its money-losing online operations.,normal
QCOM,QUALCOMM Incorporated,2015-06-30,Qualcomm has no plans to spin off chip business at present: chairman ,SEOUL U.S. chipmaker Qualcomm Inc has no plans to spin off its chips business at present  Executive Chairman Paul Jacobs said on Tuesday  despite recent investor pressure to do so amid intensifying industry competition.,topStory
CSCO,Cisco Systems Inc,2015-06-30,Cisco to buy OpenDNS for $635 million to boost security business ,Cisco Systems Inc  said on Tuesday it would buy OpenDNS  a privately held cloud-based security firm  for $635 million  the latest move to boost its security business as cyber attacks increase in number and sophistication.,topStory
CSCO,Cisco Systems Inc,2015-06-30,UPDATE 3-Cisco to buy OpenDNS for $635 mln to boost security business ,* Cisco to continue to pursue M&A in security -executive   (Adds quote from executive  background details),normal
CSCO,Cisco Systems Inc,2015-06-30,Deals of the day- Mergers and acquisitions ,June 30 The following bids  mergers  acquisitions and disposals were reported by 2000 GMT on Tuesday:,normal
CSCO,Cisco Systems Inc,2015-06-30,DIARY-U.S. MEETINGS/WEEK AHEAD ,Thomson Reuters June 30  2015 - Corporate Meetings for US companies for Week ahead.         S&P 500 Earnings - MONTH AHEAD     Dividends                            Non S&P 500 - Weekly             Federal Reserve events               ConferenceCall/Webcast - Weekly  Meetings - Weekly                                Xtra users can see more details on conference calls & webcasts by hovering your mouse  over the RIC  right click  no click on Related Co Data  now click on Co Events.                **,normal
CSCO,Cisco Systems Inc,2015-06-30,Cisco to buy OpenDNS for $635 mln to boost security business ,June 30 Cisco Systems Inc said on Tuesday it would buy OpenDNS  a privately held cloud-based security company  for $635 million in cash and equity awards.,normal
CSCO,Cisco Systems Inc,2015-06-30,BRIEF-Schneider Electric and Cisco partner to build resilient control system networks ,* Schneider Electric and Cisco partner to build resilient control system networks  Source text: http://bit.ly/1T0fej3 Further company coverage:    (Gdynia Newsroom),normal
CSCO,Cisco Systems Inc,2015-06-30,BRIEF-Amper keeps negotiating with Cisco to sign final agreement of payments ,* To continue negotiating with Cisco to sign the final agreement of payments  which is consistent with the financing agreement signed with banks  Source text for Eikon:,normal
