QCOM,QUALCOMM Incorporated,2015-06-11,Qualcomm names old-hand as new China chairman; former head joins Xiaomi ,BEIJING U.S. chipmaker Qualcomm Inc  said it has appointed old-hand Frank Meng as its chairman for China  a market which accounts for half of the company's overall revenues but where it has hit rough patches in recent times.,topStory
QCOM,QUALCOMM Incorporated,2015-06-11,Qualcomm names old-hand as new China chairman; former head joins Xiaomi ,BEIJING  June 11 U.S. chipmaker Qualcomm Inc  said it has appointed old-hand Frank Meng as its chairman for China  a market which accounts for half of the company's overall revenues but where it has hit rough patches in recent times.,normal
