MSFT,Microsoft Corporation,2015-07-08,Microsoft's mobile future hinges on success of Windows 10 ,SAN FRANCISCO Microsoft Inc's  future in mobile devices likely hinges on the software maker's ability to convince developers to create apps for the phone version of Windows 10 after its ill-fated Nokia acquisition helped trigger 7 800 layoffs. | Video ,topStory
MSFT,Microsoft Corporation,2015-07-08,Microsoft's mobile future hinges on success of Windows 10 ,SAN FRANCISCO  July 8 Microsoft Inc's  future in mobile devices likely hinges on the software maker's ability to convince developers to create apps for the phone version of Windows 10 after its ill-fated Nokia acquisition helped trigger 7 800 layoffs.,normal
MSFT,Microsoft Corporation,2015-07-08,Microsoft hangs up on Nokia business  to cut 7 800 jobs ,Microsoft Corp  said on Wednesday it would cut 7 800 jobs  or nearly 7 percent of its workforce  and write down about $7.6 billion related to its Nokia phone business. | Video ,normal
MSFT,Microsoft Corporation,2015-07-08,Microsoft hangs up on Nokia business  to cut 7 800 jobs ,Microsoft Corp said on Wednesday it would cut 7 800 jobs  or nearly 7 percent of its workforce  and write down about $7.6 billion related to its Nokia phone business. | Video ,normal
MSFT,Microsoft Corporation,2015-07-08,US STOCKS-Wall St slumps at open as China  Greece weighs ,* Indexes down: Dow 0.88 pct  S&P 0.80 pct  Nasdaq 0.87 pct   (Updates to open),normal
MSFT,Microsoft Corporation,2015-07-08,US STOCKS-Wall St set to open lower on China  Greece worries ,* Futures down: Dow 130 pts  S&P 15 pts  Nasdaq 31 pts   (Adds details  comment  updates prices),normal
MSFT,Microsoft Corporation,2015-07-08,Microsoft plans major job cuts - NYT ,Microsoft Corp  the world's largest software company  plans to announce a new round of layoffs as early as Wednesday as it tries to cut costs further  the New York Times reported.,normal
MSFT,Microsoft Corporation,2015-07-08,UPDATE 1-Microsoft plans major job cuts - NYT ,July 8 Microsoft Corp  the world's largest software company  plans to announce a new round of layoffs as early as Wednesday as it tries to cut costs further  the New York Times reported.,normal
MSFT,Microsoft Corporation,2015-07-08,Microsoft plans major job cuts - NYT ,July 8 Microsoft Corp plans to announce a new round of layoffs as early as Wednesday to cut costs further  the New York Times reported.,normal
TSLA,Tesla Inc ,2015-07-08,US STOCKS-U.S. stocks fall as China slump spurs global growth worries ,* Indexes down: Dow 0.97 pct  S&P 1 pct  Nasdaq 1.16 pct   (Adds details  changes comment  updates prices),topStory
TSLA,Tesla Inc ,2015-07-08,US STOCKS-Wall St slumps at open as China  Greece weighs ,* Indexes down: Dow 0.88 pct  S&P 0.80 pct  Nasdaq 0.87 pct   (Updates to open),normal
