MSFT,Microsoft Corporation,2015-05-08,US STOCKS-Stocks leap as Wall Street lauds jobs growth ,* S&P 500  Dow up for the week; Nasdaq down slightly for week,topStory
MSFT,Microsoft Corporation,2015-05-08,US STOCKS-Wall Street jumps as investors laud jobs growth ,* Indexes up: Dow 1.4 pct  S&P 1.2 pct  Nasdaq 1.1 pct   (Updates to mid-afternoon  adds detail on valuations),normal
MSFT,Microsoft Corporation,2015-05-08,US STOCKS-Wall St soars after jobs growth rebounds ,* Nonfarm payrolls up by 223 000  just below the 224 000 expected,normal
MSFT,Microsoft Corporation,2015-05-08,US STOCKS-Wall St extends gains after strong jobs data ,* Nonfarm payrolls up by 223 000  just below the 224 000 expected,normal
MSFT,Microsoft Corporation,2015-05-08,US STOCKS-Wall St opens sharply higher after strong jobs data ,* Nonfarm payrolls up by 223 000  just below the 224 000 expected,normal
MSFT,Microsoft Corporation,2015-05-08,BRIEF-Nokia signs IT infrastructure deal with HP  Microsoft and Telefonica ,* Says has entered into strategic partnerships with HP  Microsoft and Telefonica to create IT infrastructure and workplace environment,normal
MSFT,Microsoft Corporation,2015-05-08,Exclusive: Microsoft has no plans to pursue Salesforce - sources ,Microsoft Corp  currently is not weighing an offer for Salesforce.com Inc   two people familiar with the matter said on Thursday  dampening speculation that Microsoft could be drawn into bidding for the cloud software company.,normal
TSLA,Tesla Inc ,2015-05-08,BRIEF-EGP CEO says to announce agreement with Tesla on Monday ,May 8 Italy's Enel Green Power Chief Executive Francesco Venturini says:,topStory
QCOM,QUALCOMM Incorporated,2015-05-08,EU antitrust regulators query Qualcomm rivals on its business practices ,BRUSSELS EU antitrust regulators are asking Qualcomm's rivals how the U.S. chipmaker's business practices and the way it licenses its products affect them  as part of an investigation begun seven months ago  a document seen by Reuters showed.,topStory
QCOM,QUALCOMM Incorporated,2015-05-08,EU antitrust regulators query Qualcomm rivals on its business practices ,BRUSSELS  May 8 EU antitrust regulators are asking Qualcomm's rivals how the U.S. chipmaker's business practices and the way it licenses its products affect them  as part of an investigation begun seven months ago  a document seen by Reuters showed.,normal
