MSFT,Microsoft Corporation,2015-06-01,US STOCKS-U.S. stocks recover gains after mixed economic data ,* Indexes up: Dow 0.4 pct  S&P 0.4 pct  Nasdaq 0.5 pct   (Updates to early afternoon),topStory
MSFT,Microsoft Corporation,2015-06-01,Microsoft says Windows 10 available on July 29 ,SEATTLE Microsoft Corp said on Monday its new Windows 10 operating system will be available worldwide on July 29  as a free upgrade for users of the most recent versions of Windows. | Video ,normal
MSFT,Microsoft Corporation,2015-06-01,UPDATE 1-Microsoft says Windows 10 available July 29 ,SEATTLE  June 1 Microsoft Corp said on Monday its new Windows 10 operating system will be available worldwide on July 29  as a free upgrade for users of the most recent versions of Windows.,normal
NVDA,NVIDIA Corporation,2015-06-01,Nvidia says it sees revenue from cloud computing at $1 bln within two-three years ,TAIPEI Chipmaker Nvidia Corp  said it expects cloud computing revenue to hit $1 billion in the next two to three years  as demand for big data analysis drives growth in graphics chips.,topStory
INTC,Intel Corporation,2015-06-01,Intel to buy Altera for $16.7 billion in its biggest deal ever ,Intel Corp  agreed to buy Altera Corp  for $16.7 billion as the world's biggest chipmaker seeks to make up for slowing demand from the PC industry by expanding its line-up of higher-margin chips used in data centers. | Video ,topStory
INTC,Intel Corporation,2015-06-01,US STOCKS-Wall St edges up after recent losses  mixed data ,* Indexes up: Dow 0.2 pct  S&P 0.2 pct  Nasdaq 0.3 pct   (Updates to close),normal
INTC,Intel Corporation,2015-06-01,Fitch Affirms Intel at 'A+/F1' on Altera Acquisition; Outlook Stable ,(The following statement was released by the rating agency) CHICAGO  June 01 (Fitch) Fitch Ratings has affirmed the ratings for Intel  Corporation (Intel)  including the long-term Issuer Default Rating (IDR) of 'A+'  and short-term IDR of 'F1'  following Intel's announcement it will acquire  Altera Corporation (Altera) for $16.7 billion in cash. Fitch's actions affect $13.2 billion of debt  excluding incremental debt  issuance to fund the vast majority of the Altera acquisition. The Rating Outlo,normal
INTC,Intel Corporation,2015-06-01,Deals of the day- Mergers and acquisitions ,June 1 The following bids  mergers  acquisitions and disposals were reported by 2020 GMT on Monday:,normal
INTC,Intel Corporation,2015-06-01,US STOCKS-Wall St edges up as data supports Fed rate view ,* Indexes up: Dow 0.5 pct  S&P 0.5 pct  Nasdaq 0.5 pct   (Updates to late afternoon),normal
INTC,Intel Corporation,2015-06-01,Notable U.S. semiconductor M&A deals since Dec 2013 ,Intel Corp  agreed to buy Altera Corp  for $16.7 billion as the world's biggest chipmaker seeks to make up for slowing demand from the PC industry by expanding its line-up of higher-margin chips used in data centers.,normal
INTC,Intel Corporation,2015-06-01,UPDATE 4-Intel to buy Altera for $16.7 bln in its biggest deal ever ,* Deal is third big one in chip industry this year   (Adds link to Breakingviews column; updates shares),normal
INTC,Intel Corporation,2015-06-01,US STOCKS-U.S. stocks recover gains after mixed economic data ,* Indexes up: Dow 0.4 pct  S&P 0.4 pct  Nasdaq 0.5 pct   (Updates to early afternoon),normal
INTC,Intel Corporation,2015-06-01,REFILE-US STOCKS-U.S. stocks choppy in early trade on mixed economic data ,June 1 U.S. stocks were choppy in early trading  giving up their gains from a strong opening  as investors digested a slew of data that sent a mixed picture on the pace of the economy's recovery.,normal
INTC,Intel Corporation,2015-06-01,US STOCKS-U.S. stocks flat in choppy trading after mixed economic data ,* Indexes up: Dow 0.03 pct  S&P 0.02 pct  Nasdaq 0.04 pct   (Adds details  comment  updates prices),normal
