MSFT,Microsoft Corporation,2015-01-16,British police arrest man over Christmas Xbox  Playstation hacks ,LONDON British police said on Friday they had arrested a man in northwest England following the 2014 cyber attacks on Sony PlayStation and Microsoft Xbox systems.,topStory
MSFT,Microsoft Corporation,2015-01-16,British police arrest man over Christmas Xbox  Playstation hacks ,LONDON  Jan 16 British police said on Friday they had arrested a man in northwest England following the 2014 cyber attacks on Sony PlayStation and Microsoft Xbox systems.,normal
INTC,Intel Corporation,2015-01-16,US STOCKS-Wall St steadies on heels of Swiss move  data ,* Indexes up: Dow 0.14 pct  S&P 0.31 pct  Nasdaq 0.43 pct   (Adds quote  data),topStory
INTC,Intel Corporation,2015-01-16,US STOCKS-Wall St to dip at open on heels of Swiss move  data ,* Futures off: Dow 58 pts  S&P 5 pts  Nasdaq 16 pts   (Adds quote  data),normal
INTC,Intel Corporation,2015-01-16,Hedge fund founder Chanos says shorting Intel shares: CNBC ,NEW YORK Jim Chanos  founder of hedge fund firm Kynikos Associates  said on Friday he is betting against the shares of chipmaker Intel Corp.,normal
INTC,Intel Corporation,2015-01-16,UPDATE 1-Hedge fund founder Chanos says shorting Intel shares - CNBC ,NEW YORK  Jan 16 Jim Chanos  founder of hedge fund firm Kynikos Associates  said on Friday he is betting against the shares of chipmaker Intel Corp.,normal
INTC,Intel Corporation,2015-01-16,Kynikos' Chanos says he is short Intel Corp - CNBC ,NEW YORK  Jan 16 Jim Chanos  founder of hedge fund firm Kynikos Associates  said Friday that he is betting against the shares of Intel Corp.,normal
INTC,Intel Corporation,2015-01-16,US STOCKS-Futures fall in wake of Swiss move; Wall St to drop for week ,* Futures off: Dow 68 pts  S&P 7.5 pts  Nasdaq 29 pts   (Adds FXCM  Interactive Brokers),normal
INTC,Intel Corporation,2015-01-16,US STOCKS-Futures fall  Wall Street set to post weekly decline ,NEW YORK  Jan 16 U.S. stock index futures edged lower on Friday  following five straight days of losses for major indexes  setting Wall Street up for its fourth negative week out of the past six.,normal
INTC,Intel Corporation,2015-01-16,UPDATE 3-Intel forecasts disappointing revenue; shares fall ,Jan 15 Chipmaker Intel Corp forecast revenue and gross margins for this quarter that disappointed investors  sending its shares down 2.7 percent in extended trading.,normal
