MSFT,Microsoft Corporation,2015-01-27,BRIEF-Yahoo! says mobile revenue in Q4 was $254 million ,Jan 27 Yahoo Inc :  * Says mobile revenue in Q4 was $254 million  * CEO says native gemini ads generated $106 million in Q4  up 32 percent from,topStory
MSFT,Microsoft Corporation,2015-01-27,U.S. multinationals hit hard by strong dollar  to bleed further into 2015 ,NEW YORK A slew of U.S. multinational companies  from DuPont  to Procter & Gamble   showed that a strong U.S. dollar hurt their earnings  and several blue-chip exporters said the situation will get worse if the greenback holds its strength. | Video ,normal
MSFT,Microsoft Corporation,2015-01-27,US STOCKS-Wall St falls 1 pct on earnings; Apple rallies late ,* Indexes down: Dow 1.7 pct  S&P 1.3 pct  Nasdaq 1.9 pct   (Updates with results from Apple  AT&T and Yahoo),normal
MSFT,Microsoft Corporation,2015-01-27,US STOCKS-Wall St ends down 1 pct on Caterpillar  Microsoft earnings ,* Indexes down: Dow 1.7 pct  S&P 1.3 pct  Nasdaq 1.9 pct   (Updates to close),normal
MSFT,Microsoft Corporation,2015-01-27,US STOCKS-Wall St falls on earnings  but indexes well off lows ,* Indexes down: Dow 1.4 pct  S&P 1 pct  Nasdaq 1.4 pct   (Updates to afternoon trading),normal
MSFT,Microsoft Corporation,2015-01-27,US STOCKS-Earnings trigger Wall St selloff  data weighs further ,* Indexes down: Dow 1.7 pct  S&P 1.2 pct  Nasdaq 1.5 pct   (Updates to afternoon),normal
MSFT,Microsoft Corporation,2015-01-27,US STOCKS-Wall St tumbles with Microsoft  Caterpillar; data weighs ,* Indexes down: Dow 1.7 pct  S&P 1.3 pct  Nasdaq 1.7 pct   (Updates to morning trading),normal
MSFT,Microsoft Corporation,2015-01-27,US STOCKS-Futures tumble with Microsoft  Caterpillar; data weighs ,* Futures down: Dow 195 pts  S&P 15 pts  Nasdaq 37 pts   (Updates prices  adds data  comment),normal
MSFT,Microsoft Corporation,2015-01-27,US STOCKS-Futures slide with Microsoft  Caterpillar; Greek worries linger ,* Futures down: Dow 195 pts  S&P 15 pts  Nasdaq 37 pts   (Updates prices  adds Caterpillar),normal
MSFT,Microsoft Corporation,2015-01-27,US STOCKS-Futures fall with Microsoft  Greek worries linger ,NEW YORK  Jan 27 U.S. stock index futures fell on Tuesday  weighed by company earnings results including those of Microsoft  while concerns lingered over Greece's new anti-bailout government and its implications for the euro zone.,normal
