TSLA,Tesla Inc ,2015-02-11,Tesla reports fourth-quarter loss  misses sales targets ,DETROIT Tesla Motors Inc  missed sales targets and racked up a fourth-quarter loss of $107.6 million as the luxury electric car maker struggled with production and delivery issues on several fronts.,topStory
TSLA,Tesla Inc ,2015-02-11,UPDATE 1-Tesla reports 4th-quarter loss  misses sales targets ,DETROIT  Feb 11 Tesla Motors Inc missed sales targets and racked up a fourth-quarter loss of $107.6 million as the luxury electric car maker struggled with production and delivery issues on several fronts.,normal
TSLA,Tesla Inc ,2015-02-11,Tesla reports 4th-quarter loss of $107.6 million ,DETROIT  Feb 11 Tesla Motors Inc on Wednesday reported a fourth-quarter loss of $107.6 million  or 86 cents per share  compared with a year-ago loss of $16.3 million  or 13 cents per share.,normal
TSLA,Tesla Inc ,2015-02-11,Exclusive: Tesla CEO threatens firings after dismal China sales - sources ,PARIS/DETROIT Tesla Motors Inc  Chief Executive Elon Musk is prepared to fire overseas executives  people with knowledge of the matter said  after weak Chinese sales of the company's luxury electric cars cast doubt on his ambitious global expansion plans. | Video ,normal
NVDA,NVIDIA Corporation,2015-02-11,Nvidia's fiscal fourth-quarter results beat estimates  stock rises ,SAN FRANCISCO Nvidia Corp  on Wednesday posted higher quarterly results that beat Wall Street expectations  sending its shares higher as the graphics chipmaker sought to sharpen its focus on high-end automobiles.,topStory
NVDA,NVIDIA Corporation,2015-02-11,UPDATE 2-Nvidia's fiscal 4th-quarter results beat estimates  stock rises ,SAN FRANCISCO  Feb 11 Nvidia Corp on Wednesday posted higher quarterly results that beat Wall Street expectations  sending its shares higher as the graphics chipmaker sought to sharpen its focus on high-end automobiles.,normal
NVDA,NVIDIA Corporation,2015-02-11,Nvidia's fiscal 4th-quarter revenue beats estimates ,SAN FRANCISCO  Feb 11 Nvidia Corp on Wednesday posted higher fiscal fourth-quarter revenue that beat Wall Street's expectations as the graphics chipmaker increased its focus on high-end automobiles.,normal
QCOM,QUALCOMM Incorporated,2015-02-11,China stocks up on expectations of more policy easing  Hong Kong lags ,SHANGHAI  Feb 11 China shares rose for a third straight day on Wednesday after the central bank vowed to support economic growth  but investors were reluctant to chase stocks too high on concerns that the rebound was due to technical factors and may be short-lived.,topStory
CSCO,Cisco Systems Inc,2015-02-11,Robust switching sales power strong quarter for Cisco ,Network equipment maker Cisco Systems Inc  reported stronger-than-expected quarterly revenue and profit as demand for switching equipment and routers helped to make up for weak spending by the company's traditional telecom customers. | Video ,topStory
CSCO,Cisco Systems Inc,2015-02-11,UPDATE 3-Robust switching sales power strong quarter for Cisco ,* Shares rise 5.6 pct in extended trading   (Adds analyst comments),normal
CSCO,Cisco Systems Inc,2015-02-11,Cisco revenue rises 7 pct on higher demand for switches  routers ,Feb 11 Network equipment maker Cisco Systems Inc CSCO.O reported a 7 percent rise in quarterly revenue  helped by higher demand for switching equipment and routers.,normal
