MSFT,Microsoft Corporation,2015-05-29,BRIEF-Proact buys business unit from VX Company ,* Proact acquires the business unit "Microsoft datacenter innovation services" from VX Company,topStory
MSFT,Microsoft Corporation,2015-05-29,WRAPUP 4-U.S. economy contracts in Q1; dollar hurts corporate profits ,WASHINGTON  May 29 The U.S. economy contracted in the first quarter as it buckled under the weight of unusually heavy snowfalls  a resurgent dollar and disruptions at West Coast ports  but activity already has rebounded modestly.,normal
INTC,Intel Corporation,2015-05-29,US STOCKS-Wall St ends down after weak economic data but gains in May ,* Indexes down: Dow 0.6 pct  S&P 0.6 pct  Nasdaq 0.6 pct   (Updates to close),topStory
INTC,Intel Corporation,2015-05-29,Deals of the day- Mergers and acquisitions ,May 29 The following bids  mergers  acquisitions and disposals were reported by 2000 GMT on Friday:,normal
INTC,Intel Corporation,2015-05-29,Intel close to deal to buy Altera for $16 billion: sources ,Intel Corp  has resumed negotiations to buy smaller chip maker Altera Corp  and is close to a $16 billion acquisition agreement  people familiar with the matter said on Friday. | Video ,normal
INTC,Intel Corporation,2015-05-29,UPDATE 3-Intel nears deal to buy Altera for $16 bln - sources ,* Altera shares up 4.6 pct   (Adds analyst comment and background  updates share movement),normal
INTC,Intel Corporation,2015-05-29,US STOCKS-Wall St slips on weak economic data ,* Indexes down: Dow 0.36 pct  S&P 0.24 pct  Nasdaq 0.11 pct   (Updates prices),normal
INTC,Intel Corporation,2015-05-29,CORRECTED-UPDATE 5-Avago to buy Broadcom for $37 bln in biggest-ever chip deal ,* To pay Broadcom shareholders $17 bln in cash  $20 bln in shares,normal
INTC,Intel Corporation,2015-05-29,US STOCKS-Wall St lower after first-quarter GDP contraction ,* Indexes down: Dow 0.58 pct  S&P 0.47 pct  Nasdaq 0.43 pct   (Adds quote  updates prices),normal
INTC,Intel Corporation,2015-05-29,US STOCKS-Wall St lower after GDP data shows contraction ,* Indexes down: Dow 0.28 pct  S&P 0.19 pct  Nasdaq 0.12 pct   (Updates prices),normal
INTC,Intel Corporation,2015-05-29,US STOCKS-Wall St futures unchanged  set for lower open after GDP data ,* Futures down: Dow 47 pts  S&P 5.5 pts  Nasdaq 14.25 pts   (Adds quote  updates prices),normal
INTC,Intel Corporation,2015-05-29,Intel nears $15 bln deal to buy Altera - NY Post ,May 29 Intel Corp is close to a deal to buy smaller chip maker Altera Corp for about $15 billion  the New York Post reported.,normal
