MSFT,Microsoft Corporation,2015-07-22,US STOCKS-Wall St ends lower as tech stocks weigh ,* Indexes down: Dow 0.38 pct  S&P 0.24 pct  Nasdaq 0.7 pct   (Updates to market close),topStory
MSFT,Microsoft Corporation,2015-07-22,US STOCKS-Apple  other tech stocks weigh on Wall St ,* Indexes down: Dow 0.36 pct  S&P 0.16 pct  Nasdaq 0.55 pct   (Updates to late afternoon),normal
MSFT,Microsoft Corporation,2015-07-22,Microsoft's hardware strategy under scrutiny after record loss ,Sales of Microsoft Corp's Surface tablets and Xbox gaming consoles are soaring.,normal
MSFT,Microsoft Corporation,2015-07-22,Microsoft's hardware strategy under scrutiny after record loss ,July 22 Sales of Microsoft Corp's  Surface tablets and Xbox gaming consoles are soaring.,normal
MSFT,Microsoft Corporation,2015-07-22,TREASURIES-Prices rise after disappointing U.S. corporate reports ,NEW YORK  July 22 Benchmark and long-dated Treasury yields hit their lowest levels in nearly two weeks on Wednesday after another round of disappointing U.S. corporate reports drove safe-haven buying  while uncertainty ahead of next week's Federal Reserve meeting capped gains.,normal
MSFT,Microsoft Corporation,2015-07-22,US STOCKS-Wall St falls after Apple results disappoint ,* Indexes down: Dow 0.12 pct  S&P 0.26 pct  Nasdaq 0.84 pct   (Updates to open),normal
MSFT,Microsoft Corporation,2015-07-22,US STOCKS-Wall St set to open lower as tech earnings weigh ,* Futures down: Dow 75 pts  S&P 11 pts  Nasdaq 67 pts   (Adds details  comment  updates prices),normal
INTC,Intel Corporation,2015-07-22,UPDATE 2-Intel's US$7bn four-parter gets US$20bn in demand ,(Rewrites throughout  adds more details)     By Paul Kilby and Natalie Harrison     NEW YORK  July 22 (IFR) - Intel is on track to price a US$7bn bond on Wednesday to help finance its acquisition of chipmaker Altera after attracting more than US$20bn in investor demand.     The deal  split across four tranches ranging in maturities from five to 30 years  had been long-expected by market participants. Initially marketed in June to European investors  the company held off announcing the deal un,topStory
INTC,Intel Corporation,2015-07-22,$5.7 billion wiped off European tech shares after Apple outlook disappoints ,LONDON Top European technology stocks shed nearly $6 billion of market value on Wednesday  with suppliers for Apple the top fallers after the tech giant's revenue forecasts fell short of expectations.,normal
INTC,Intel Corporation,2015-07-22,$5.7 bln wiped off European tech shares after Apple outlook disappoints ,LONDON  July 22 Top European technology stocks shed nearly $6 billion of market value on Wednesday  with suppliers for Apple the top fallers after the tech giant's revenue forecasts fell short of expectations.,normal
QCOM,QUALCOMM Incorporated,2015-07-22,Qualcomm slashes jobs and costs  says may split itself up ,Chipmaker Qualcomm Inc  said it may break itself up as it delivered its third profit warning this year and announced plans to slash jobs and spending in the face of rising competition. | Video ,topStory
QCOM,QUALCOMM Incorporated,2015-07-22,UPDATE 5-Qualcomm slashes jobs and costs  says may split itself up ,* Lowers full-year forecast for third time this year   (Adds quotes from interview with company president),normal
QCOM,QUALCOMM Incorporated,2015-07-22,RPT-UPDATE 1-Qualcomm says may split itself  cut jobs ,July 22 Chipmaker Qualcomm Inc said it may break itself up as it delivered its third profit warning this year and announced plans to slash jobs and spending.,normal
QCOM,QUALCOMM Incorporated,2015-07-22,Qualcomm says may split itself ,July 22 Chipmaker Qualcomm Inc said on Wednesday that it would conduct a strategic review that may result in the company being broken up.,normal
QCOM,QUALCOMM Incorporated,2015-07-22,$5.7 billion wiped off European tech shares after Apple outlook disappoints ,LONDON Top European technology stocks shed nearly $6 billion of market value on Wednesday  with suppliers for Apple the top fallers after the tech giant's revenue forecasts fell short of expectations.,normal
