TSLA,Tesla Inc ,2015-08-06,US STOCKS-Media stock selloff leaves Wall Street bruised ,* Indexes finish down: Dow 0.69 pct  S&P 0.78 pct  Nasdaq 1.62 pct   (Updates to close  adds detail on Zynga),topStory
TSLA,Tesla Inc ,2015-08-06,US STOCKS-Wall St slumps as media stocks hemorrhage ,* Indexes down: Dow 0.7 pct  S&P 0.75 pct  Nasdaq 1.53 pct   (Updates to mid-afternoon),normal
TSLA,Tesla Inc ,2015-08-06,US STOCKS-Wall St slumps as media stocks bleed ,* Indexes down: Dow 0.72 pct  S&P 0.82 pct  Nasdaq 1.61 pct   (Updates to early afternoon),normal
TSLA,Tesla Inc ,2015-08-06,US STOCKS-Wall St falls as media stocks slump; jobs data awaited ,* Indexes down: Dow 0.70 pct  S&P 0.86 pct  Nasdaq 1.68 pct   (Adds details  changes comment  updates prices),normal
TSLA,Tesla Inc ,2015-08-06,Tesla says it sent update for security flaws found by hackers ,Tesla Motors Inc  said on Thursday it has sent a software patch to address security flaws in the Tesla Model S sedan that could allow hackers to take control of the vehicle.,normal
TSLA,Tesla Inc ,2015-08-06,US STOCKS-Wall St lower as earnings in focus  media stocks slump ,* Indexes down: Dow 0.40 pct  S&P 0.24 pct  Nasdaq 0.32 pct   (Updates to open),normal
TSLA,Tesla Inc ,2015-08-06,US STOCKS-Futures point to lackluster opening; jobs data awaited ,* Futures up: Dow 8 pts  S&P 1.25 pts  Nasdaq 6 pts   (Adds details  comment  updates prices),normal
NVDA,NVIDIA Corporation,2015-08-06,Nvidia's gaming chips drive surprise rise in revenue ,Nvidia Corp reported a surprise rise in second-quarter revenue and gave a better-than-expected revenue forecast for the current quarter  helped by strong demand for its graphic chips used in gaming and cars.,topStory
NVDA,NVIDIA Corporation,2015-08-06,Nvidia revenue rises 4.5 pct on strong demand for car chips ,Aug 6 Chipmaker Nvidia Corp reported a 4.5 percent rise in quarterly revenue  helped by strong demand for its chips used in cars and for cloud computing.,normal
INTC,Intel Corporation,2015-08-06,UPDATE 2-Nvidia's gaming chips drive surprise rise in revenue ,* Shares rise more than 9 pct after-market   (Adds analyst comment  details from conference call  updates shares),normal
CSCO,Cisco Systems Inc,2015-08-06,Internet firms to be subject to new cybersecurity rules in EU ,Internet firms such as Cisco  Google  and Amazon will be subject to a new EU cybersecurity law forcing them to adopt tough security measures and possibly report serious breaches to national authorities  according to a document seen by Reuters.,topStory
CSCO,Cisco Systems Inc,2015-08-06,Internet firms to be subject to new cybersecurity rules in EU ,BRUSSELS Internet firms such as Cisco   Google  and Amazon  will be subject to a new EU cybersecurity law forcing them to adopt tough security measures and possibly report serious breaches to national authorities  according to a document seen by Reuters.,normal
CSCO,Cisco Systems Inc,2015-08-06,Internet firms to be subject to new cybersecurity rules in EU ,BRUSSELS  Aug 6 Internet firms such as Cisco   Google and Amazon will be subject to a new EU cybersecurity law forcing them to adopt tough security measures and possibly report serious breaches to national authorities  according to a document seen by Reuters.,normal
