MSFT,Microsoft Corporation,2015-04-20,RPT-EU to investigate transparency of Internet search results -document ,BRUSSELS  April 17 Internet platforms such as Google  Microsoft and Yahoo! will be the subject of a widespread inquiry by European regulators to determine whether they are transparent enough in how they display search results.,topStory
INTC,Intel Corporation,2015-04-20,BRIEF-Ericsson says starts collaboration with Intel Security ,* Says Intel security collaborates with Ericsson to bring managed security to telecom operators,topStory
